treatment,session,id,period,player,partner,tokens,partnertokens,decisionlengthms,allocation1,allocation2,allocation3,allocation4,partnerallocation1,partnerallocation2,partnerallocation3,partnerallocation4,earnings1,earnings2,earnings3,earnings4,battle1value,battle2value,battle3value,battle4value,battle1location,battle2location,battle3location,battle4location,battle1color,battle2color,battle3color,battle4color,win1,win2,win3,win4
2,1,1110,4,10,21,200,200,34773,70,69.9,0.1,60,40,100,20,40,0,0,0,15,15,15,15,15,2,4,3,1,1,0,0,0,0,0,0,1
2,1,1110,5,10,21,200,200,25490,60,70,0.1,69.9,50,30,90,30,0,15,0,0,15,15,15,15,3,2,4,1,1,0,0,0,0,1,0,0
2,1,1110,6,10,17,200,200,17534,0.1,65,65,69.9,45,45,55,55,0,0,15,15,15,15,15,15,1,2,4,3,1,0,0,0,0,0,1,1
2,1,1110,7,10,12,200,200,39483,10,60,60,70,50,50,50,50,0,15,0,15,15,15,15,15,1,2,3,4,1,0,0,0,0,1,0,1
2,1,1110,8,10,15,200,200,37861,65,5,65,65,55,75,45,25,0,0,15,15,15,15,15,15,2,4,3,1,1,0,0,0,0,0,1,1
2,1,1110,9,10,22,200,200,24226,65,65,5,65,100,50,10,40,0,15,0,0,15,15,15,15,4,3,2,1,1,0,0,0,0,1,0,0
2,1,1110,10,10,19,200,200,24429,20,60,60,60,50,75,25,50,15,15,0,0,15,15,15,15,1,2,4,3,1,0,0,0,1,1,0,0
2,1,1110,11,10,18,200,200,21091,20,65,55,60,50,50,50,50,0,15,15,15,15,15,15,15,3,4,2,1,1,0,0,0,0,1,1,1
2,1,1110,12,10,21,200,200,22589,60,55,20,65,60,70,60,10,15,15,15,0,15,15,15,15,3,1,2,4,1,0,0,0,1,1,1,0
2,1,1110,13,10,21,200,200,13915,60,20,55,65,60,50,50,40,0,0,15,0,15,15,15,15,1,3,2,4,1,0,0,0,0,0,1,0
2,1,1110,14,10,13,200,200,26614,60,20,65,55,30,50,60,60,0,0,15,15,15,15,15,15,3,1,2,4,1,0,0,0,0,0,1,1
2,1,1110,15,10,14,200,200,14726,60,50,60,30,50,50,50,50,0,15,15,0,15,15,15,15,4,1,2,3,1,0,0,0,0,1,1,0
2,1,1110,16,10,22,200,200,15085,60,60,50,30,100,50,10,40,15,0,15,15,15,15,15,15,3,4,2,1,1,0,0,0,1,0,1,1
2,1,1110,17,10,18,200,200,16848,30,60,50,60,70,60,30,40,0,0,0,15,15,15,15,15,3,4,2,1,1,0,0,0,0,0,0,1
2,1,1110,18,10,20,200,200,12340,50,30,60,60,80,18,51,51,15,0,15,15,15,15,15,15,1,2,4,3,1,0,0,0,1,0,1,1
2,1,1110,19,10,15,200,200,15538,30,60,60,50,80,64,23,33,0,15,15,0,15,15,15,15,4,1,2,3,1,0,0,0,0,1,1,0
2,1,1110,20,10,19,200,200,11045,60,60,30,50,75,25,50,50,15,15,15,15,15,15,15,15,4,3,1,2,1,0,0,0,1,1,1,1
2,1,1111,1,11,20,200,200,80809,100,25,50,25,50,75,25,50,15,0,15,0,15,15,15,15,3,1,2,4,1,0,0,0,1,0,1,0
2,1,1111,2,11,15,200,200,15207,100,0,50,50,75,20,80,25,0,0,0,0,15,15,15,15,1,4,3,2,1,0,0,0,0,0,0,0
2,1,1111,3,11,16,200,200,72044,15,75,0,110,50,40,60,50,0,0,0,0,15,15,15,15,2,1,4,3,1,0,0,0,0,0,0,0
2,1,1111,4,11,13,200,200,10857,50,50,50,50,70,60,1,69,15,15,15,0,15,15,15,15,1,2,4,3,1,0,0,0,1,1,1,0
2,1,1111,5,11,12,200,200,7160,50,50,50,50,75,40,25,60,0,15,15,15,15,15,15,15,4,2,1,3,1,0,0,0,0,1,1,1
2,1,1111,6,11,18,200,200,6246,50,50,50,50,30,70,50,50,15,0,15,0,15,15,15,15,4,3,2,1,1,0,0,0,1,0,1,0
2,1,1111,7,11,21,200,200,37315,15,50,75,60,20,80,60,40,15,15,15,15,15,15,15,15,2,4,3,1,1,0,0,0,1,1,1,1
2,1,1111,8,11,12,200,200,10587,15,50,60,75,50,50,50,50,0,15,0,0,15,15,15,15,2,3,4,1,1,0,0,0,0,1,0,0
2,1,1111,9,11,15,200,200,12144,50,60,40,50,75,45,45,35,15,0,15,15,15,15,15,15,2,3,4,1,1,0,0,0,1,0,1,1
2,1,1111,10,11,15,200,200,28687,40,60,70,30,25,25,100,50,15,15,15,15,15,15,15,15,1,4,2,3,1,0,0,0,1,1,1,1
2,1,1111,11,11,17,200,200,8814,30,70,40,60,30,80,70,20,15,0,0,15,15,15,15,15,4,3,1,2,1,0,0,0,1,0,0,1
2,1,1111,12,11,20,200,200,22151,20,30,70,80,80,40,50,30,0,15,15,15,15,15,15,15,4,3,1,2,1,0,0,0,0,1,1,1
2,1,1111,13,11,20,200,200,26957,30,40,80,50,75,51,51,23,0,0,0,15,15,15,15,15,4,2,1,3,1,0,0,0,0,0,0,1
2,1,1111,14,11,14,200,200,8221,30,40,60,70,50,50,50,50,0,15,0,15,15,15,15,15,2,3,4,1,1,0,0,0,0,1,0,1
2,1,1111,15,11,22,200,200,20436,30,70,30,70,100,50,10,40,0,15,0,15,15,15,15,15,3,1,2,4,1,0,0,0,0,1,0,1
2,1,1111,16,11,20,200,200,12730,20,70,40,70,75,51,23,51,15,15,15,0,15,15,15,15,4,3,1,2,1,0,0,0,1,1,1,0
2,1,1111,17,11,15,200,200,18361,20,80,50,50,75,75,25,25,0,15,15,15,15,15,15,15,2,3,1,4,1,0,0,0,0,1,1,1
2,1,1111,18,11,12,200,200,17472,15,85,40,60,50,50,50,50,0,15,0,15,15,15,15,15,3,1,4,2,1,0,0,0,0,1,0,1
2,1,1111,19,11,22,200,200,9578,50,50,50,50,100,50,40,10,0,0,0,15,15,15,15,15,4,1,3,2,1,0,0,0,0,0,0,1
2,1,1111,20,11,16,200,200,13291,20,40,80,60,100,25,25,50,0,15,0,0,15,15,15,15,1,3,2,4,1,0,0,0,0,1,0,0
2,1,1112,1,12,4,200,200,12979,50,50,50,50,35,100,30,35,15,15,0,15,15,15,15,15,1,3,2,4,1,0,0,0,1,1,0,1
2,1,1112,2,12,5,200,200,7659,50,50,50,50,50,50,50,50,0,15,0,15,15,15,15,15,2,1,4,3,1,0,0,0,0,1,0,1
2,1,1112,3,12,7,200,200,6068,50,50,50,50,50,50,60,40,0,0,0,15,15,15,15,15,4,3,2,1,1,0,0,0,0,0,0,1
2,1,1112,4,12,8,200,200,10748,75,40,60,25,100,20,30,50,15,0,0,0,15,15,15,15,2,3,4,1,1,0,0,0,1,0,0,0
2,1,1112,5,12,11,200,200,9687,75,40,25,60,50,50,50,50,15,0,0,0,15,15,15,15,4,2,1,3,1,0,0,0,1,0,0,0
2,1,1112,6,12,5,200,200,6271,50,50,50,50,50,50,50,50,0,0,0,15,15,15,15,15,3,2,1,4,1,0,0,0,0,0,0,1
2,1,1112,7,12,10,200,200,4399,50,50,50,50,10,60,60,70,15,0,15,0,15,15,15,15,1,2,3,4,1,0,0,0,1,0,1,0
2,1,1112,8,12,11,200,200,6802,50,50,50,50,15,50,60,75,15,0,15,15,15,15,15,15,2,3,4,1,1,0,0,0,1,0,1,1
2,1,1112,9,12,2,200,200,10327,50,50,50,50,50,75,50,25,15,15,0,15,15,15,15,15,1,4,2,3,1,0,0,0,1,1,0,1
2,1,1112,10,12,1,200,200,6552,50,50,50,50,50,50,50,50,15,15,0,15,15,15,15,15,2,1,3,4,1,0,0,0,1,1,0,1
2,1,1112,11,12,6,200,200,4384,50,50,50,50,40,25,75,60,15,0,15,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,1,0
2,1,1112,12,12,9,200,200,6989,50,50,50,50,55,55,45,45,15,0,15,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,1,0
2,1,1112,13,12,3,200,200,5600,50,50,50,50,50,50,50,50,0,0,0,0,15,15,15,15,4,2,1,3,1,0,0,0,0,0,0,0
2,1,1112,14,12,2,200,200,6583,50,50,50,50,50,50,25,75,15,15,15,15,15,15,15,15,2,3,1,4,1,0,0,0,1,1,1,1
2,1,1112,15,12,5,200,200,7192,50,50,50,50,50,50,50,50,0,15,0,15,15,15,15,15,3,4,1,2,1,0,0,0,0,1,0,1
2,1,1112,16,12,3,200,200,6178,50,50,50,50,50,50,50,50,0,0,0,15,15,15,15,15,3,4,1,2,1,0,0,0,0,0,0,1
2,1,1112,17,12,9,200,200,8471,50,50,50,50,55,55,45,45,15,15,0,15,15,15,15,15,4,2,3,1,1,0,0,0,1,1,0,1
2,1,1112,18,12,11,200,200,5460,50,50,50,50,15,85,40,60,15,0,15,0,15,15,15,15,3,1,4,2,1,0,0,0,1,0,1,0
2,1,1112,19,12,3,200,200,5850,50,50,50,50,50,50,50,50,15,15,15,15,15,15,15,15,1,3,4,2,1,0,0,0,1,1,1,1
2,1,1112,20,12,6,200,200,8970,50,50,50,50,20,40,60,80,15,0,0,0,15,15,15,15,3,1,4,2,1,0,0,0,1,0,0,0
2,1,1113,1,13,5,200,200,43727,50.1,49.9,50,50,53,50,47,50,0,0,0,15,15,15,15,15,3,1,2,4,1,0,0,0,0,0,0,1
2,1,1113,2,13,10,200,200,21962,50,50,50,50,69,60,1,70,0,0,15,15,15,15,15,15,2,4,3,1,1,0,0,0,0,0,1,1
2,1,1113,3,13,10,200,200,30729,66,2,66,66,60,69.9,0.1,70,15,0,15,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,1,0
2,1,1113,4,13,11,200,200,34023,70,60,1,69,50,50,50,50,0,0,0,15,15,15,15,15,1,2,4,3,1,0,0,0,0,0,0,1
2,1,1113,5,13,8,200,200,17737,66,66,66,2,100,15,35,50,15,15,0,0,15,15,15,15,2,3,4,1,1,0,0,0,1,1,0,0
2,1,1113,6,13,7,200,200,9266,66,66,2,66,55,15,65,65,15,0,0,15,15,15,15,15,2,4,3,1,1,0,0,0,1,0,0,1
2,1,1113,7,13,8,200,200,27736,70,70,30,30,70,50,30,50,0,0,15,15,15,15,15,15,1,4,2,3,1,0,0,0,0,0,1,1
2,1,1113,8,13,4,200,200,33103,30,60,40,70,20,60,80,40,0,15,15,15,15,15,15,15,4,1,2,3,1,0,0,0,0,1,1,1
2,1,1113,9,13,4,200,200,8611,40,70,60,30,50,30,90,30,15,15,15,15,15,15,15,15,2,4,3,1,1,0,0,0,1,1,1,1
2,1,1113,10,13,3,200,200,13431,40,60,30,70,50,50,50,50,15,0,15,0,15,15,15,15,4,3,2,1,1,0,0,0,1,0,1,0
2,1,1113,11,13,8,200,200,13135,60,40,70,30,100,30,20,50,15,0,0,0,15,15,15,15,3,4,1,2,1,0,0,0,1,0,0,0
2,1,1113,12,13,4,200,200,11497,70,60,30,40,98,1,100,1,0,15,0,15,15,15,15,15,2,1,3,4,1,0,0,0,0,1,0,1
2,1,1113,13,13,4,200,200,15350,70,40,30,60,50,50,50,50,0,0,15,15,15,15,15,15,2,3,4,1,1,0,0,0,0,0,1,1
2,1,1113,14,13,10,200,200,12340,30,50,60,60,60,20,65,55,15,15,0,0,15,15,15,15,3,1,2,4,1,0,0,0,1,1,0,0
2,1,1113,15,13,3,200,200,16318,30,110,30,30,50,50,50,50,15,0,15,15,15,15,15,15,1,4,3,2,1,0,0,0,1,0,1,1
2,1,1113,16,13,9,200,200,13697,110,30,30,30,45,55,45,55,15,15,0,15,15,15,15,15,4,3,2,1,1,0,0,0,1,1,0,1
2,1,1113,17,13,3,200,200,11840,30,110,30,30,50,50,50,50,0,15,0,0,15,15,15,15,3,1,4,2,1,0,0,0,0,1,0,0
2,1,1113,18,13,7,200,200,8190,2,66,66,66,55,55,55,35,0,15,15,15,15,15,15,15,4,3,2,1,1,0,0,0,0,1,1,1
2,1,1113,19,13,8,200,200,8752,2,66,66,66,50,50,50,50,0,0,15,15,15,15,15,15,3,4,1,2,1,0,0,0,0,0,1,1
2,1,1113,20,13,1,200,200,9797,66,2,66,66,50,50,50,50,15,0,15,0,15,15,15,15,1,3,4,2,1,0,0,0,1,0,1,0
2,1,1114,1,14,7,200,200,33478,50,50,100,0,50,75,50,25,15,0,15,0,15,15,15,15,2,4,3,1,1,0,0,0,1,0,1,0
2,1,1114,2,14,6,200,200,13664,100,100,0,0,60,70,10,60,0,0,0,0,15,15,15,15,2,1,4,3,1,0,0,0,0,0,0,0
2,1,1114,3,14,5,200,200,22040,66,66,2,66,50,50,50,50,0,15,0,0,15,15,15,15,4,2,3,1,1,0,0,0,0,1,0,0
2,1,1114,4,14,3,200,200,18516,67,2,66,65,50,50,50,50,0,0,0,15,15,15,15,15,3,1,4,2,1,0,0,0,0,0,0,1
2,1,1114,5,14,4,200,200,14773,100,20,70,10,75,25,75,25,0,15,0,0,15,15,15,15,2,1,4,3,1,0,0,0,0,1,0,0
2,1,1114,6,14,8,200,200,12386,100,20,70,10,50,50,50,50,15,0,15,0,15,15,15,15,3,4,1,2,1,0,0,0,1,0,1,0
2,1,1114,7,14,6,200,200,12012,100,70,10,20,40,80,40,40,15,15,15,0,15,15,15,15,2,3,1,4,1,0,0,0,1,1,1,0
2,1,1114,8,14,2,200,200,10936,100,20,70,10,50,50,50,50,0,15,0,15,15,15,15,15,1,2,3,4,1,0,0,0,0,1,0,1
2,1,1114,9,14,1,200,200,11840,100,70,10,20,55,50,45,50,0,15,0,0,15,15,15,15,4,2,3,1,1,0,0,0,0,1,0,0
2,1,1114,10,14,7,200,200,21559,90,20,80,10,55,60,75,10,15,0,15,0,15,15,15,15,3,4,1,2,1,0,0,0,1,0,1,0
2,1,1114,11,14,3,200,200,32900,60,40,40,60,50,50,50,50,0,0,0,0,15,15,15,15,1,2,4,3,1,0,0,0,0,0,0,0
2,1,1114,12,14,2,200,200,2995,50,50,50,50,50,50,25,75,0,0,15,0,15,15,15,15,1,4,3,2,1,0,0,0,0,0,1,0
2,1,1114,13,14,7,200,200,2886,50,50,50,50,6,75,25,94,15,15,15,15,15,15,15,15,1,4,2,3,1,0,0,0,1,1,1,1
2,1,1114,14,14,11,200,200,3791,50,50,50,50,30,40,60,70,15,0,15,0,15,15,15,15,2,3,4,1,1,0,0,0,1,0,1,0
2,1,1114,15,14,10,200,200,3697,50,50,50,50,60,50,60,30,15,0,0,15,15,15,15,15,4,1,2,3,1,0,0,0,1,0,0,1
2,1,1114,16,14,8,200,200,4165,50,50,50,50,50,50,50,50,15,0,15,0,15,15,15,15,3,4,2,1,1,0,0,0,1,0,1,0
2,1,1114,17,14,5,200,200,4165,50,50,50,50,50,50,50,50,15,0,15,0,15,15,15,15,2,3,4,1,1,0,0,0,1,0,1,0
2,1,1114,18,14,4,200,200,8455,50,50,50,50,75,37.5,50,37.5,0,15,0,15,15,15,15,15,3,1,2,4,1,0,0,0,0,1,0,1
2,1,1114,19,14,5,200,200,1810,50,50,50,50,50,50,50,50,15,0,15,0,15,15,15,15,3,4,1,2,1,0,0,0,1,0,1,0
2,1,1114,20,14,8,200,200,39359,199.7,0.1,0.1,0.1,2,66,66,66,15,0,0,0,15,15,15,15,2,4,1,3,1,0,0,0,1,0,0,0
2,1,1115,1,15,8,200,200,51824,20,50,100,30,100,20,50,30,0,0,0,0,15,15,15,15,4,1,3,2,1,0,0,0,0,0,0,0
2,1,1115,2,15,11,200,200,36578,75,20,80,25,100,0,50,50,15,15,15,15,15,15,15,15,1,4,3,2,1,0,0,0,1,1,1,1
2,1,1115,3,15,9,200,200,43098,95,60,19,26,45,55,45,55,0,0,0,0,15,15,15,15,3,4,1,2,1,0,0,0,0,0,0,0
2,1,1115,4,15,4,200,200,52087,75,50,55,20,2,98,98,2,15,0,0,15,15,15,15,15,2,1,4,3,1,0,0,0,1,0,0,1
2,1,1115,5,15,3,200,200,38640,90,75,35,0,50,50,50,50,0,15,0,0,15,15,15,15,1,2,3,4,1,0,0,0,0,1,0,0
2,1,1115,6,15,9,200,200,33617,75,45,55,25,55,45,45,55,0,0,15,15,15,15,15,15,2,4,3,1,1,0,0,0,0,0,1,1
2,1,1115,7,15,7,200,200,10888,55,45,55,45,75,25,75,25,0,0,15,15,15,15,15,15,1,3,4,2,1,0,0,0,0,0,1,1
2,1,1115,8,15,10,200,200,96108,55,75,45,25,65,5,65,65,15,15,0,0,15,15,15,15,2,4,3,1,1,0,0,0,1,1,0,0
2,1,1115,9,15,11,200,200,53570,75,45,45,35,50,60,40,50,0,15,0,0,15,15,15,15,2,3,4,1,1,0,0,0,0,1,0,0
2,1,1115,10,15,11,200,200,17285,25,25,100,50,40,60,70,30,0,0,0,0,15,15,15,15,1,4,2,3,1,0,0,0,0,0,0,0
2,1,1115,11,15,1,200,200,29761,60,58,40,42,50,50,50,50,15,0,0,15,15,15,15,15,4,2,1,3,1,0,0,0,1,0,0,1
2,1,1115,12,15,3,200,200,25818,15,85,65,35,50,50,50,50,0,15,15,15,15,15,15,15,2,1,3,4,1,0,0,0,0,1,1,1
2,1,1115,13,15,9,200,200,15990,85,15,65,35,45,55,45,55,0,0,0,0,15,15,15,15,1,2,3,4,1,0,0,0,0,0,0,0
2,1,1115,14,15,4,200,200,47637,75,10,100,15,60,40,40,60,15,0,0,0,15,15,15,15,3,4,1,2,1,0,0,0,1,0,0,0
2,1,1115,15,15,7,200,200,118396,60,85,22,33,25,75,40,60,15,15,0,15,15,15,15,15,3,4,2,1,1,0,0,0,1,1,0,1
2,1,1115,16,15,2,200,200,19219,29,60,85,26,30,60,40,70,15,0,15,0,15,15,15,15,2,4,3,1,1,0,0,0,1,0,1,0
2,1,1115,17,15,11,200,200,12620,75,75,25,25,20,80,50,50,15,0,0,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,0,0
2,1,1115,18,15,2,200,200,22121,80,65,33,22,50,50,50,50,15,15,15,0,15,15,15,15,3,1,2,4,1,0,0,0,1,1,1,0
2,1,1115,19,15,10,200,200,15397,80,64,23,33,30,60,60,50,15,0,0,15,15,15,15,15,4,1,2,3,1,0,0,0,1,0,0,1
2,1,1115,20,15,5,200,200,21278,65,25,30,80,50,50,50,50,0,0,0,15,15,15,15,15,1,3,4,2,1,0,0,0,0,0,0,1
2,1,1116,1,16,10,200,200,39203,24.5,100.5,50,25,0,75,75,50,15,0,15,15,15,15,15,15,2,4,1,3,1,0,0,0,1,0,1,1
2,1,1116,2,16,4,200,200,47405,20,30,150,0,40,50,60,50,0,0,0,0,15,15,15,15,3,2,1,4,1,0,0,0,0,0,0,0
2,1,1116,3,16,11,200,200,13649,50,40,60,50,15,75,0,110,15,15,15,15,15,15,15,15,2,1,4,3,1,0,0,0,1,1,1,1
2,1,1116,4,16,2,200,200,9219,70,50,30,50,55,45,75,25,15,0,0,15,15,15,15,15,3,1,4,2,1,0,0,0,1,0,0,1
2,1,1116,5,16,5,200,200,12480,80,50,20,50,50,50,50,50,15,15,0,0,15,15,15,15,3,2,1,4,1,0,0,0,1,1,0,0
2,1,1116,6,16,4,200,200,5787,50,50,50,50,20,100,20,60,0,15,15,15,15,15,15,15,2,3,4,1,1,0,0,0,0,1,1,1
2,1,1116,7,16,1,200,200,10467,60,20,100,20,50,50,50,50,0,15,0,0,15,15,15,15,4,2,3,1,1,0,0,0,0,1,0,0
2,1,1116,8,16,6,200,200,7301,100,0,0,100,30,40,80,50,15,0,0,0,15,15,15,15,4,1,3,2,1,0,0,0,1,0,0,0
2,1,1116,9,16,7,200,200,38797,110,10,25,55,10,80,55,55,15,0,0,15,15,15,15,15,4,1,3,2,1,0,0,0,1,0,0,1
2,1,1116,10,16,8,200,200,6287,40,80,20,60,150,10,10,30,15,0,0,0,15,15,15,15,1,4,2,3,1,0,0,0,1,0,0,0
2,1,1116,11,16,4,200,200,19734,30,80,20,70,70,70,30,30,15,0,0,0,15,15,15,15,4,1,3,2,1,0,0,0,1,0,0,0
2,1,1116,12,16,6,200,200,20779,30,10,20,140,20,40,80,60,15,0,0,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,0,0
2,1,1116,13,16,8,200,200,30987,25,50,100,25,50,50,50,50,0,15,0,0,15,15,15,15,4,1,2,3,1,0,0,0,0,1,0,0
2,1,1116,14,16,1,200,200,9126,40,20,60,80,55,45,75,25,0,0,0,0,15,15,15,15,4,2,3,1,1,0,0,0,0,0,0,0
2,1,1116,15,16,9,200,200,14914,80,20,40,60,55,45,55,45,15,15,15,15,15,15,15,15,1,4,3,2,1,0,0,0,1,1,1,1
2,1,1116,16,16,6,200,200,8611,80,60,40,20,30,50,75,45,0,0,15,0,15,15,15,15,3,2,1,4,1,0,0,0,0,0,1,0
2,1,1116,17,16,8,200,200,13229,30,60,40,70,50,50,50,50,0,15,0,15,15,15,15,15,4,1,2,3,1,0,0,0,0,1,0,1
2,1,1116,18,16,1,200,200,6770,100,0,100,0,50,50,50,50,15,0,15,0,15,15,15,15,2,3,4,1,1,0,0,0,1,0,1,0
2,1,1116,19,16,7,200,200,3869,50,50,50,50,75,20,80,25,0,15,15,0,15,15,15,15,1,2,3,4,1,0,0,0,0,1,1,0
2,1,1116,20,16,11,200,200,16474,100,25,25,50,20,40,80,60,15,0,15,15,15,15,15,15,1,3,2,4,1,0,0,0,1,0,1,1
2,1,1117,1,17,3,200,200,41520,25,95,45,35,100,50,25,25,0,15,0,0,15,15,15,15,1,4,3,2,1,0,0,0,0,1,0,0
2,1,1117,2,17,1,200,200,24411,45,45,75,35,75,50,50,25,0,15,15,15,15,15,15,15,4,2,1,3,1,0,0,0,0,1,1,1
2,1,1117,3,17,2,200,200,13289,35,45,75,45,50,25,75,50,0,15,15,0,15,15,15,15,2,1,4,3,1,0,0,0,0,1,1,0
2,1,1117,4,17,7,200,200,17751,55,45,35,65,75,75,15,35,0,0,15,0,15,15,15,15,2,3,1,4,1,0,0,0,0,0,1,0
2,1,1117,5,17,7,200,200,9163,65,65,35,35,20,55,75,50,15,0,0,0,15,15,15,15,4,1,3,2,1,0,0,0,1,0,0,0
2,1,1117,6,17,10,200,200,6770,45,45,55,55,0.1,65,65,69.9,15,15,0,0,15,15,15,15,1,2,4,3,1,0,0,0,1,1,0,0
2,1,1117,7,17,9,200,200,22697,30,50,60,60,55,45,45,55,15,0,0,15,15,15,15,15,3,1,2,4,1,0,0,0,1,0,0,1
2,1,1117,8,17,1,200,200,20935,45,50,50,55,50,50,50,50,15,0,0,0,15,15,15,15,2,3,1,4,1,0,0,0,1,0,0,0
2,1,1117,9,17,3,200,200,22963,40,60,65,35,50,50,50,50,0,15,0,0,15,15,15,15,2,1,3,4,1,0,0,0,0,1,0,0
2,1,1117,10,17,4,200,200,20919,80,80,2,38,80,50,20,50,0,15,0,0,15,15,15,15,1,2,4,3,1,0,0,0,0,1,0,0
2,1,1117,11,17,11,200,200,14009,30,80,70,20,30,70,40,60,0,15,15,0,15,15,15,15,4,3,1,2,1,0,0,0,0,1,1,0
2,1,1117,12,17,5,200,200,14446,10,20,90,80,50,50,50,50,0,0,15,15,15,15,15,15,4,1,3,2,1,0,0,0,0,0,1,1
2,1,1117,13,17,2,200,200,10249,90,80,10,20,50,25,75,50,15,15,0,0,15,15,15,15,2,3,1,4,1,0,0,0,1,1,0,0
2,1,1117,14,17,8,200,200,38828,80,39,1,80,50,50,50,50,15,0,0,15,15,15,15,15,2,3,1,4,1,0,0,0,1,0,0,1
2,1,1117,15,17,8,200,200,12152,80,39,80,1,50,50,50,50,0,0,0,0,15,15,15,15,1,2,3,4,1,0,0,0,0,0,0,0
2,1,1117,16,17,7,200,200,10109,40,50,60,50,80,20,60,40,0,0,15,15,15,15,15,15,4,3,1,2,1,0,0,0,0,0,1,1
2,1,1117,17,17,2,200,200,15865,20,40,60,80,75,25,40,60,15,0,15,15,15,15,15,15,4,3,1,2,1,0,0,0,1,0,1,1
2,1,1117,18,17,3,200,200,19750,20,40,80,60,50,50,50,50,15,15,15,0,15,15,15,15,1,3,2,4,1,0,0,0,1,1,1,0
2,1,1117,19,17,2,200,200,9719,20,80,40,60,50,50,50,50,0,0,15,15,15,15,15,15,2,3,4,1,1,0,0,0,0,0,1,1
2,1,1117,20,17,9,200,200,9719,20,80,40,60,45,55,45,55,0,0,0,15,15,15,15,15,2,1,4,3,1,0,0,0,0,0,0,1
2,1,1118,1,18,1,200,200,56830,75,25,50,50,50,50,50,50,15,15,0,0,15,15,15,15,1,3,2,4,1,0,0,0,1,1,0,0
2,1,1118,2,18,3,200,200,23855,50,25,25,100,160,20,10,10,0,0,15,15,15,15,15,15,4,1,3,2,1,0,0,0,0,0,1,1
2,1,1118,3,18,6,200,200,12480,50,50,50,50,60,20,50,70,0,15,15,15,15,15,15,15,2,4,3,1,1,0,0,0,0,1,1,1
2,1,1118,4,18,6,200,200,13104,100,50,30,20,20,80,40,60,15,0,15,0,15,15,15,15,2,4,3,1,1,0,0,0,1,0,1,0
2,1,1118,5,18,2,200,200,6911,0,100,100,0,85,45,55,15,0,15,15,0,15,15,15,15,2,3,1,4,1,0,0,0,0,1,1,0
2,1,1118,6,18,11,200,200,6786,30,70,50,50,50,50,50,50,0,15,0,15,15,15,15,15,4,3,2,1,1,0,0,0,0,1,0,1
2,1,1118,7,18,3,200,200,14524,50,50,50,50,50,50,50,50,0,0,0,0,15,15,15,15,3,1,2,4,1,0,0,0,0,0,0,0
2,1,1118,8,18,9,200,200,18909,150,20,10,20,60,45,60,35,15,0,0,0,15,15,15,15,1,4,3,2,1,0,0,0,1,0,0,0
2,1,1118,9,18,5,200,200,48377,75,50,43,32,50,50,50,50,0,0,15,15,15,15,15,15,1,2,4,3,1,0,0,0,0,0,1,1
2,1,1118,10,18,6,200,200,23219,75,75,25,25,30,70,50,50,15,15,0,0,15,15,15,15,2,4,1,3,1,0,0,0,1,1,0,0
2,1,1118,11,18,10,200,200,13369,50,50,50,50,20,65,55,60,15,0,0,0,15,15,15,15,3,4,2,1,1,0,0,0,1,0,0,0
2,1,1118,12,18,8,200,200,19788,31,30,70,69,50,50,50,50,15,0,0,0,15,15,15,15,3,2,4,1,1,0,0,0,1,0,0,0
2,1,1118,13,18,6,200,200,5741,50,100,50,0,20,80,40,60,15,15,0,0,15,15,15,15,2,1,3,4,1,0,0,0,1,1,0,0
2,1,1118,14,18,9,200,200,7940,100,50,50,0,45,55,55,45,15,0,0,0,15,15,15,15,3,4,2,1,1,0,0,0,1,0,0,0
2,1,1118,15,18,2,200,200,20639,20,70,50,60,50,50,50,50,0,15,0,15,15,15,15,15,3,4,2,1,1,0,0,0,0,1,0,1
2,1,1118,16,18,4,200,200,8642,50,60,70,20,60,60,20,60,0,15,15,0,15,15,15,15,3,1,4,2,1,0,0,0,0,1,1,0
2,1,1118,17,18,10,200,200,9875,70,60,30,40,30,60,50,60,15,15,15,0,15,15,15,15,3,4,2,1,1,0,0,0,1,1,1,0
2,1,1118,18,18,8,200,200,4415,40,30,70,60,50,50,50,50,15,15,15,15,15,15,15,15,4,1,3,2,1,0,0,0,1,1,1,1
2,1,1118,19,18,9,200,200,5710,60,40,30,70,45,55,55,45,0,15,0,0,15,15,15,15,1,2,4,3,1,0,0,0,0,1,0,0
2,1,1118,20,18,7,200,200,5975,70,40,60,30,75,6,44,75,0,0,0,0,15,15,15,15,3,2,1,4,1,0,0,0,0,0,0,0
2,1,1119,1,19,2,200,200,48314,50,50,40,60,75,25,50,50,15,0,0,0,15,15,15,15,4,3,1,2,1,0,0,0,1,0,0,0
2,1,1119,2,19,8,200,200,12168,25,50,50,75,100,20,30,50,0,15,15,15,15,15,15,15,2,3,4,1,1,0,0,0,0,1,1,1
2,1,1119,3,19,1,200,200,14415,50,25,50,75,75,75,25,25,15,0,0,15,15,15,15,15,1,4,2,3,1,0,0,0,1,0,0,1
2,1,1119,4,19,5,200,200,21123,75,50,50,25,50,50,50,50,0,0,0,0,15,15,15,15,3,4,2,1,1,0,0,0,0,0,0,0
