_indiv,_obs,_obsind,_session,altruism,couts_money_burning,discrim_society_bis,effort,employer,envy,highcost,highcostworker,highwage,lowcost,samegroupemployer,samegrouprank,samegroupworker,treatment_RankHet,treatment_RankHom,treatment_het,treatment_hom,treatment_rand,treatment_rank,unemployed,wage,wageingroupemployer,wageother_above,wageother_below,wageother_same,worker
154,6.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
154,7.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
154,8.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
154,9.0,20.0,7,0.525,2.0,0.0,1.0,0,0.26923078,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
154,10.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
154,11.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
154,12.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
154,13.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
154,14.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
154,15.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
154,16.0,20.0,7,0.525,2.0,0.0,2.0,0,0.26923078,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
155,1.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,2.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,3.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,4.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,5.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,6.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,7.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,8.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,9.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,10.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,11.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,0
155,12.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
155,13.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
155,14.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,0
155,15.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
155,16.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,0
155,17.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,18.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
155,19.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
155,20.0,20.0,7,0.425,7.0,0.0,0.0,1,0.6111111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,0
156,1.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,2.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,3.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,4.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,5.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,6.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,7.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,8.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,9.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,10.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,11.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,12.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,0
156,13.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
156,14.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,0
156,15.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
156,16.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,0
156,17.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
156,18.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,0
156,19.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,0
156,20.0,20.0,7,0.025,7.0,0.0,0.0,1,2.8333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,0
157,1.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,2.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,3.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,4.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,5.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,6.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
157,7.0,20.0,7,0.0,1.0,0.0,0.0,0,1.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
158,1.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
158,2.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
158,3.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
158,4.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
158,5.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
158,6.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
158,7.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
158,8.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
158,9.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
158,10.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
158,11.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
158,12.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
158,13.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
158,14.0,20.0,7,0.575,2.0,0.0,3.0,0,0.6111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
158,15.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
158,16.0,20.0,7,0.575,2.0,0.0,2.0,0,0.6111111,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
159,1.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
159,2.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
159,3.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
159,4.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
159,5.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
159,6.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
159,7.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
159,8.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
159,9.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
159,10.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
159,11.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
159,12.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
159,13.0,20.0,7,0.275,2.0,0.0,1.0,0,0.26923078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
159,14.0,20.0,7,0.275,2.0,0.0,1.0,0,0.26923078,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
159,15.0,20.0,7,0.275,2.0,0.0,2.0,0,0.26923078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
159,16.0,20.0,7,0.275,2.0,0.0,3.0,0,0.26923078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
160,1.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,2.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,3.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,4.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,5.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,6.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
160,7.0,20.0,7,0.225,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1,,0.0,0.0,0.0,1.0,0
161,1.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
161,2.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
161,3.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
161,4.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
161,5.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
161,6.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
161,7.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
161,8.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
161,9.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
161,10.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
161,11.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
161,12.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
161,13.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
161,14.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
161,15.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
161,16.0,21.0,7,0.0,0.0,0.0,1.0,0,0.4090909,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
162,1.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
162,2.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
162,3.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
162,4.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
162,5.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
162,6.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
162,7.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,1.0,0.0,1
162,8.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,0.0,0.0,0.0,1.0,1
162,9.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
162,10.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
162,11.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
162,12.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,0.0,1.0,1
162,13.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,0.0,0.0,1.0,1
162,14.0,21.0,7,0.325,0.0,0.0,1.0,0,0.4090909,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,16.0,0.0,1.0,0.0,0.0,1
162,15.0,21.0,7,0.325,0.0,0.0,2.0,0,0.4090909,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0.0,0,32.0,1.0,0.0,1.0,0.0,1
