,Subject,trust_group,RR,Investment
3786,RAS_034,amb,0.25,10
3787,RAS_034,amb,0.25,2
3788,RAS_034,amb,0.25,2
3789,RAS_034,amb,0.25,2
3790,RAS_034,amb,0.214285714285714,7
3791,RAS_034,amb,0.285714285714286,7
3792,RAS_034,amb,0.25,8
3793,RAS_034,amb,0.3125,4
3794,RAS_034,amb,0.3125,4
3795,RAS_034,amb,0.28125,8
3796,RAS_034,amb,0.3125,4
3797,RAS_034,amb,0.25,2
3798,RAS_034,amb,0.25,2
3799,RAS_034,amb,0.222222222222222,9
3800,RAS_034,amb,0.25,2
3801,RAS_035,amb,0.25,5
3802,RAS_035,amb,0.125,2
3803,RAS_035,amb,0.25,4
3804,RAS_035,amb,0.25,2
3805,RAS_035,amb,0.277777777777778,9
3806,RAS_035,amb,0.25,2
3807,RAS_035,amb,0.25,9
3808,RAS_035,amb,0.277777777777778,9
3809,RAS_035,amb,0.3,5
3810,RAS_035,amb,0.25,5
3811,RAS_035,amb,0.222222222222222,9
3812,RAS_035,amb,0.25,4
3813,RAS_035,amb,0.225,10
3814,RAS_035,amb,0.25,10
3815,RAS_035,amb,0.25,2
3816,RAS_035,amb,0.3125,4
3817,RAS_035,amb,0.222222222222222,9
3818,RAS_035,amb,0.25,4
3819,RAS_035,amb,0.25,9
3820,RAS_035,amb,0.34375,8
3821,RAS_035,amb,0.25,8
3822,RAS_035,amb,0.375,2
3823,RAS_035,amb,0.25,5
3824,RAS_035,amb,0.3125,4
3825,RAS_035,amb,0.25,2
3826,RAS_035,amb,0.25,2
3827,RAS_035,amb,0.285714285714286,7
3828,RAS_035,amb,0.25,2
3829,RAS_035,amb,0.25,2
3830,RAS_035,amb,0.25,4
3831,RAS_035,amb,0.25,2
3832,RAS_035,amb,0.214285714285714,7
3833,RAS_035,amb,0.25,2
3834,RAS_035,amb,0.275,10
3835,RAS_035,amb,0.25,8
3836,RAS_035,amb,0.25,4
3837,RAS_035,amb,0.25,5
3838,RAS_035,amb,0.1875,8
3839,RAS_035,amb,0.1875,8
3840,RAS_035,amb,0.125,10
3841,RAS_035,amb,0.25,7
3842,RAS_035,amb,0.194444444444444,9
3843,RAS_035,amb,0.25,5
3844,RAS_035,amb,0.194444444444444,9
3845,RAS_035,amb,0.25,5
3846,RAS_035,amb,0.3,10
3847,RAS_035,amb,0.25,8
3848,RAS_035,amb,0.2,10
3849,RAS_035,amb,0.25,10
3850,RAS_035,amb,0.277777777777778,9
3851,RAS_035,amb,0.25,2
3852,RAS_035,amb,0.25,2
3853,RAS_035,amb,0.2,10
3854,RAS_035,amb,0.25,8
3855,RAS_035,amb,0.25,4
3856,RAS_035,amb,0.2,10
3857,RAS_035,amb,0.178571428571429,7
3858,RAS_035,amb,0.25,4
3859,RAS_035,amb,0.25,2
3860,RAS_035,amb,0.25,2
3861,RAS_035,amb,0.3125,8
3862,RAS_035,amb,0.25,2
3863,RAS_035,amb,0.25,7
3864,RAS_035,amb,0.25,7
3865,RAS_035,amb,0.15625,8
3866,RAS_035,amb,0.214285714285714,7
3867,RAS_035,amb,0.21875,8
3868,RAS_035,amb,0.25,7
3869,RAS_035,amb,0.25,2
3870,RAS_035,amb,0.25,4
3871,RAS_035,amb,0.2,5
3872,RAS_035,amb,0.25,5
3873,RAS_035,amb,0.25,2
3874,RAS_035,amb,0.25,2
3875,RAS_035,amb,0.2,5
3876,RAS_035,amb,0.194444444444444,9
3877,RAS_035,amb,0.25,2
3878,RAS_035,amb,0.25,7
3879,RAS_035,amb,0.178571428571429,7
3880,RAS_035,amb,0.225,10
3881,RAS_036,amb,0.375,2
3882,RAS_036,amb,0.125,2
3883,RAS_036,amb,0.25,9
3884,RAS_036,amb,0.375,2
3885,RAS_036,amb,0.40625,8
3886,RAS_036,amb,0.75,5
3887,RAS_036,amb,0.357142857142857,7
3888,RAS_036,amb,0.75,5
3889,RAS_036,amb,0.5,2
3890,RAS_036,amb,0.625,2
3891,RAS_036,amb,0.75,5
3892,RAS_036,amb,0.138888888888889,9
3893,RAS_036,amb,0.46875,8
3894,RAS_036,amb,0.5,2
3895,RAS_036,amb,0.4,10
3896,RAS_036,amb,0.625,2
3897,RAS_036,amb,0.416666666666667,9
3898,RAS_036,amb,0.625,8
3899,RAS_036,amb,0.392857142857143,7
3900,RAS_036,amb,0.4,10
3901,RAS_036,amb,0.5,5
3902,RAS_036,amb,0.5,5
3903,RAS_036,amb,0.5,2
3904,RAS_036,amb,0.6,5
3905,RAS_036,amb,0.125,2
3906,RAS_036,amb,0.625,8
3907,RAS_036,amb,0.375,2
3908,RAS_036,amb,0.357142857142857,7
3909,RAS_036,amb,0.25,4
3910,RAS_036,amb,0.1875,4
3911,RAS_036,amb,0.5,2
3912,RAS_036,amb,0.3125,8
3913,RAS_036,amb,0.607142857142857,7
3914,RAS_036,amb,0.4,10
3915,RAS_036,amb,0.5,2
3916,RAS_036,amb,0.25,2
3917,RAS_036,amb,0.277777777777778,9
3918,RAS_036,amb,0.2,10
3919,RAS_036,amb,0.5,4
3920,RAS_036,amb,0.416666666666667,9
3921,RAS_036,amb,0.25,2
3922,RAS_036,amb,0.607142857142857,7
3923,RAS_036,amb,0.285714285714286,7
3924,RAS_036,amb,0.03125,8
3925,RAS_036,amb,0.5,2
3926,RAS_036,amb,0.21875,8
3927,RAS_036,amb,0.625,2
3928,RAS_036,amb,0.928571428571429,7
3929,RAS_036,amb,0.525,10
3930,RAS_036,amb,0.333333333333333,9
3931,RAS_036,amb,0.25,4
3932,RAS_036,amb,0.5,5
3933,RAS_036,amb,0.277777777777778,9
3934,RAS_036,amb,0.625,2
3935,RAS_036,amb,0.275,10
3936,RAS_036,amb,0.375,4
3937,RAS_036,amb,0.15625,8
3938,RAS_036,amb,0.607142857142857,7
3939,RAS_036,amb,0.138888888888889,9
3940,RAS_036,amb,0.125,4
3941,RAS_036,amb,0.555555555555556,9
3942,RAS_036,amb,0.625,8
3943,RAS_036,amb,0.625,4
3944,RAS_036,amb,0.178571428571429,7
3945,RAS_036,amb,0.5,5
3946,RAS_036,amb,0.8125,4
3947,RAS_036,amb,0.375,2
3948,RAS_036,amb,0.125,8
3949,RAS_036,amb,0.75,5
3950,RAS_036,amb,0.3125,4
3951,RAS_036,amb,0.275,10
3952,RAS_036,amb,0.555555555555556,9
3953,RAS_036,amb,0.5,7
3954,RAS_036,amb,0.25,10
3955,RAS_036,amb,0.375,2
3956,RAS_036,amb,0.3,10
3957,RAS_036,amb,0.55,5
3958,RAS_036,amb,0.125,10
3959,RAS_036,amb,0.75,2
3960,RAS_036,amb,0.3125,4
3961,RAS_037,amb,0.5,4
3962,RAS_037,amb,0.5,5
3963,RAS_037,amb,0.5,9
3964,RAS_037,amb,0.5,5
3965,RAS_037,amb,0.5,8
3966,RAS_037,amb,0.5,10
3967,RAS_037,amb,0.5,9
3968,RAS_037,amb,0.5,8
3969,RAS_037,amb,0.5,4
3970,RAS_037,amb,0.5,10
3971,RAS_037,amb,0.5,2
3972,RAS_037,amb,0.5,2
3973,RAS_037,amb,0.5,7
3974,RAS_037,amb,0.5,5
3975,RAS_037,amb,0.5,4
3976,RAS_037,amb,0.5,7
3977,RAS_037,amb,0.5,4
3978,RAS_037,amb,0.5,10
3979,RAS_037,amb,0.5,2
3980,RAS_037,amb,0.5,9
3981,RAS_037,amb,0.5,7
3982,RAS_037,amb,0.5,8
3983,RAS_037,amb,0.5,2
3984,RAS_037,amb,0.5,4
3985,RAS_037,amb,0.5,2
3986,RAS_037,amb,0.5,2
3987,RAS_037,amb,0.5,8
3988,RAS_037,amb,0.5,2
3989,RAS_037,amb,0.5,9
3990,RAS_037,amb,0.5,10
3991,RAS_037,amb,0.5,8
3992,RAS_037,amb,0.5,7
3993,RAS_037,amb,0.5,4
3994,RAS_037,amb,0.5,2
3995,RAS_037,amb,0.5,7
3996,RAS_037,amb,0.5,5
3997,RAS_037,amb,0.5,2
3998,RAS_037,amb,0.5,4
3999,RAS_037,amb,0.5,5
4000,RAS_037,amb,0.5,7
4001,RAS_037,amb,0.5,9
4002,RAS_037,amb,0.5,8
4003,RAS_037,amb,0.5,7
4004,RAS_037,amb,0.5,2
4005,RAS_037,amb,0.5,10
4006,RAS_037,amb,0.5,5
4007,RAS_037,amb,0.5,8
4008,RAS_037,amb,0.5,2
4009,RAS_037,amb,0.5,2
4010,RAS_037,amb,0.5,10
4011,RAS_037,amb,0.5,2
4012,RAS_037,amb,0.5,9
4013,RAS_037,amb,0.5,2
4014,RAS_037,amb,0.5,2
4015,RAS_037,amb,0.5,8
4016,RAS_037,amb,0.5,9
4017,RAS_037,amb,0.5,10
4018,RAS_037,amb,0.5,4
4019,RAS_037,amb,0.5,9
4020,RAS_037,amb,0.5,5
4021,RAS_037,amb,0.5,4
4022,RAS_037,amb,0.5,7
4023,RAS_037,amb,0.5,2
4024,RAS_037,amb,0.5,5
4025,RAS_037,amb,0.5,5
4026,RAS_037,amb,0.5,2
4027,RAS_037,amb,0.5,9
4028,RAS_037,amb,0.5,2
4029,RAS_037,amb,0.5,10
4030,RAS_037,amb,0.5,4
4031,RAS_037,amb,0.5,10
4032,RAS_037,amb,0.5,2
4033,RAS_037,amb,0.5,10
4034,RAS_037,amb,0.5,8
4035,RAS_037,amb,0.5,7
4036,RAS_037,amb,0.5,5
4037,RAS_037,amb,0.5,9
4038,RAS_037,amb,0.5,2
4039,RAS_037,amb,0.5,7
4040,RAS_037,amb,0.5,8
4041,RAS_038,amb,0.375,10
4042,RAS_038,amb,0.333333333333333,9
4043,RAS_038,amb,0.55,10
4044,RAS_038,amb,0.5,10
4045,RAS_038,amb,0.5,8
4046,RAS_038,amb,0.25,5
4047,RAS_038,amb,0.25,5
4048,RAS_038,amb,0.25,5
4049,RAS_038,amb,0.333333333333333,9
4050,RAS_038,amb,0.5,8
4051,RAS_038,amb,0.25,4
4052,RAS_038,amb,0.4375,8
4053,RAS_038,amb,0.125,4
4054,RAS_038,amb,0.428571428571429,7
4055,RAS_038,amb,0.375,8
4056,RAS_038,amb,0.333333333333333,9
4057,RAS_038,amb,0.444444444444444,9
4058,RAS_038,amb,0.4,5
4059,RAS_038,amb,0.428571428571429,7
4060,RAS_038,amb,0.25,4
4061,RAS_038,amb,0.5,2
4062,RAS_038,amb,0.5,5
4063,RAS_038,amb,0.25,2
4064,RAS_038,amb,0.375,4
4065,RAS_038,amb,0.375,10
4066,RAS_038,amb,0,2
4067,RAS_038,amb,0.428571428571429,7
4068,RAS_038,amb,0,2
4069,RAS_038,amb,0.45,10
4070,RAS_038,amb,0.333333333333333,9
4071,RAS_038,amb,0.25,9
4072,RAS_038,amb,0.333333333333333,9
4073,RAS_038,amb,0.25,7
4074,RAS_038,amb,0.357142857142857,7
4075,RAS_038,amb,0.5,4
4076,RAS_038,amb,0.25,8
4077,RAS_038,amb,0.5,4
4078,RAS_038,amb,0.375,4
4079,RAS_038,amb,0.25,2
4080,RAS_038,amb,0.25,2
4081,RAS_038,amb,0.111111111111111,9
4082,RAS_038,amb,0.25,8
4083,RAS_038,amb,0.5,2
4084,RAS_038,amb,0.3,5
4085,RAS_038,amb,0.25,2
4086,RAS_038,amb,0.4,5
4087,RAS_038,amb,0.25,2
4088,RAS_038,amb,0.25,2
4089,RAS_038,amb,0.375,4
4090,RAS_038,amb,0.25,2
4091,RAS_038,amb,0.357142857142857,7
4092,RAS_038,amb,0.4,5
4093,RAS_038,amb,0.5,2
4094,RAS_038,amb,0.3125,8
4095,RAS_038,amb,0.25,7
4096,RAS_038,amb,0.333333333333333,9
4097,RAS_038,amb,0.375,4
4098,RAS_038,amb,0.375,2
4099,RAS_038,amb,0.4,10
4100,RAS_038,amb,0.375,2
4101,RAS_038,amb,0.4,10
4102,RAS_038,amb,0.25,8
4103,RAS_038,amb,0.142857142857143,7
4104,RAS_038,amb,0.375,2
4105,RAS_038,amb,0.222222222222222,9
4106,RAS_038,amb,0.25,2
4107,RAS_038,amb,0.25,7
4108,RAS_038,amb,0.25,2
4109,RAS_038,amb,0.375,10
4110,RAS_038,amb,0.5,5
4111,RAS_038,amb,0.3125,8
4112,RAS_038,amb,0.25,10
4113,RAS_038,amb,0.285714285714286,7
4114,RAS_038,amb,0.5,2
4115,RAS_038,amb,0.5,2
4116,RAS_038,amb,0.2,10
4117,RAS_038,amb,0.375,4
4118,RAS_038,amb,0.3125,8
4119,RAS_038,amb,0.375,2
4120,RAS_038,amb,0.45,5
4121,RAS_040,amb,0.25,7
4122,RAS_040,amb,0.25,9
4123,RAS_040,amb,0.25,4
4124,RAS_040,amb,0.25,8
4125,RAS_040,amb,0.375,10
4126,RAS_040,amb,0.277777777777778,9
4127,RAS_040,amb,0.375,2
4128,RAS_040,amb,0.3125,8
4129,RAS_040,amb,0.333333333333333,9
4130,RAS_040,amb,0.35,5
4131,RAS_040,amb,0.333333333333333,9
4132,RAS_040,amb,0.321428571428571,7
4133,RAS_040,amb,0.321428571428571,7
4134,RAS_040,amb,0.361111111111111,9
4135,RAS_040,amb,0.3125,8
4136,RAS_040,amb,0.3125,4
4137,RAS_040,amb,0.357142857142857,7
4138,RAS_040,amb,0.375,2
4139,RAS_040,amb,0.375,2
4140,RAS_040,amb,0.3125,8
4141,RAS_040,amb,0.388888888888889,9
4142,RAS_040,amb,0.4375,4
4143,RAS_040,amb,0.333333333333333,9
4144,RAS_040,amb,0.375,2
4145,RAS_040,amb,0.321428571428571,7
4146,RAS_040,amb,0.0625,4
4147,RAS_040,amb,0.28125,8
4148,RAS_040,amb,0.25,2
4149,RAS_040,amb,0.35,5
4150,RAS_040,amb,0.35,5
4151,RAS_040,amb,0.285714285714286,7
4152,RAS_040,amb,0.416666666666667,9
4153,RAS_040,amb,0.375,8
4154,RAS_040,amb,0.375,2
4155,RAS_040,amb,0.375,2
4156,RAS_040,amb,0.35,5
4157,RAS_040,amb,0.375,2
4158,RAS_040,amb,0.375,2
4159,RAS_040,amb,0.357142857142857,7
4160,RAS_040,amb,0.357142857142857,7
4161,RAS_040,amb,0.375,2
4162,RAS_040,amb,0.45,10
4163,RAS_040,amb,0.5,10
4164,RAS_040,amb,0.3125,8
4165,RAS_040,amb,0.35,5
4166,RAS_040,amb,0.375,2
4167,RAS_040,amb,0.375,4
4168,RAS_040,amb,0.45,10
4169,RAS_040,amb,0.375,2
4170,RAS_040,amb,0.375,2
4171,RAS_040,amb,0.375,2
4172,RAS_040,amb,0.321428571428571,7
4173,RAS_040,amb,0.375,2
4174,RAS_040,amb,0.444444444444444,9
4175,RAS_040,amb,0.375,4
4176,RAS_040,amb,0.375,4
4177,RAS_040,amb,0.375,2
4178,RAS_040,amb,0.375,2
4179,RAS_040,amb,0.35,5
4180,RAS_040,amb,0.375,2
4181,RAS_040,amb,0.35,5
4182,RAS_040,amb,0.375,4
4183,RAS_040,amb,0.375,4
4184,RAS_040,amb,0.375,2
4185,RAS_040,amb,0.45,10
4186,RAS_040,amb,0.5,10
4187,RAS_040,amb,0.35,5
4188,RAS_040,amb,0.375,8
4189,RAS_040,amb,0.5,10
4190,RAS_040,amb,0.428571428571429,7
4191,RAS_040,amb,0.4375,8
4192,RAS_040,amb,0.4,5
4193,RAS_040,amb,0.475,10
4194,RAS_040,amb,0.275,10
4195,RAS_040,amb,0.425,10
4196,RAS_040,amb,0.375,4
4197,RAS_040,amb,0.375,2
4198,RAS_040,amb,0.35,5
4199,RAS_040,amb,0.416666666666667,9
4200,RAS_040,amb,0.3125,8
