ppnr,round,verdiensten,decision,price,mydrop,groupid,ingroupid,cv,signal,session,treatment,droporder,dropone,droptwo,dropthree,dropfour,dropfive,sigorder,sigone,sigtwo,sigthree,sigfour,sigfive,nashbidone,nashbidtwo,nashbidthree,nashbidfour,nashbidfive,bidsignalone,bidsignaltwo,bidsignalthree,bidsignalfour,bidsignalfive,bidsignal,sigavgone,sigavgtwo,sigavgthree,sigavgfour,sigavgfive,sigavg,brbidsignalone,brbidsignaltwo,brbidsignalthree,brbidsignalfour,brbidsignalfive,brbidsignal,sigavgonereal,sigavgtworeal,sigavgthreereal,sigavgfourreal,sigavgfivereal,nashbidreal,brsigavg,nashbid,brsigavgone,brsigavgtwo,brsigavgthree,brsigavgfour,brsigavgfive,profit,avgtotverd,totverdeuros,earnings,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,infosource,angledeg
78,20,20,0,103,101,2,2,91,104,7,1,2,100,101,102,103,103,4,17,78,90,104,125,40.374,75.431,80.603,84.626,90.661,17,78,90,104,125,104,17,47.5,61.667,72.25,77.5,72.25,71.959,92.568,96.622,101.35,108.45,101.35,78,102,109,85.25,103.5,87.356,81.376,84.626,71.959,73.485,76.815,81.376,83.836,-12,18.533333,22,88,,,,,,,,,,,,
78,21,20,0,142,118,1,3,157,153,7,1,2,115,118,141,142,144,3,133,149,153,182,194,123.71,132.9,134.63,142.96,146.41,133,149,153,182,194,153,133,141,145,154.25,157.25,145,111.15,116.55,117.91,127.7,131.76,117.91,133,134,139.33,118.25,129.5,130.92,127.22,134.63,111.15,120.71,127.22,136.41,141.13,15,18.533333,22,88,,,,,,,,,,,,
78,22,20,0,105,102,2,1,109,69,7,1,2,101,102,104,105,106,1,69,77,109,137,141,77.73,82.328,96.121,104.17,105.32,69,77,109,137,141,69,69,73,85,98,99,69,89.527,92.23,103.04,112.5,113.85,89.527,77,85,104.33,115.25,116.25,86.966,89.527,77.73,89.527,86.364,90.927,98.658,99.282,4,18.533333,22,88,,,,,,,,,,,,
78,23,20,0,100,100,2,4,93,82,7,1,3,100,100,100,100,101,3,80,82,82,87,109,85.632,86.782,86.782,88.218,94.54,80,82,82,87,109,82,80,81,81.333,82.75,88.25,81.333,93.243,93.919,93.919,95.608,103.04,93.919,80,91,94,108.25,102.75,92.241,88.71,86.782,93.243,90.404,88.71,88.423,91.559,-7,18.533333,22,88,,,,,,,,,,,,
78,24,22,1,71,71,1,3,73,71,7,1,5,69,70,71,71,71,5,19,56,60,68,71,41.81,63.075,64.799,67.098,67.96,19,56,60,68,71,71,19,37.5,45,50.75,51.5,51.5,72.635,85.135,86.486,89.189,90.203,90.203,60,62.5,53,98,98.75,75.33,65.158,67.96,72.635,68.434,66.734,66.946,65.158,2,18.533333,22,88,,,,,,,,,,,,
78,25,20,0,91,78,2,2,90,102,7,1,2,22,78,90,91,92,3,74,79,102,107,116,81.322,84.195,94.109,95.546,98.132,74,79,102,107,116,102,74,76.5,85,90.5,92.75,85,91.216,92.905,100.68,102.36,105.41,100.68,79,62,87.667,99.5,110,73.586,90.927,94.109,91.216,88.131,90.927,93.624,94.792,-1,18.533333,22,88,,,,,,,,,,,,
78,26,20,0,101,101,1,5,103,137,7,1,3,92,100,101,101,102,4,55,113,136,137,150,67.672,101.01,110.92,111.21,114.94,55,113,136,137,150,137,55,84,101.33,110.25,113.5,110.25,84.797,104.39,112.16,112.5,116.89,112.5,113,114,85,115.25,118.5,110.2,106.88,111.21,84.797,91.919,100.81,106.88,109.7,2,18.533333,22,88,,,,,,,,,,,,
78,27,20,0,120,120,1,5,118,149,7,1,4,89,95,107,120,120,4,99,110,129,149,169,99.282,105.6,113.79,119.54,125.29,99,110,129,149,169,149,99,104.5,112.67,121.75,126.75,121.75,99.662,103.38,109.8,116.55,123.31,116.55,99,99.5,106.33,118.25,123.25,114.45,114.6,119.54,99.662,102.27,107.66,114.6,119.22,-2,18.533333,22,88,,,,,,,,,,,,
78,28,20,0,98,96,1,4,105,93,7,1,3,70,85,96,98,98,3,58,63,93,111,122,69.828,72.701,85.632,90.805,93.966,58,63,93,111,122,93,58,60.5,71.333,81.25,84,71.333,85.811,87.5,97.635,103.72,107.43,97.635,58,66.5,87.667,108.75,111.5,89.397,82.661,85.632,85.811,80.051,82.661,87.416,88.506,7,18.533333,22,88,,,,,,,,,,,,
78,29,20,0,76,60,1,2,87,47,7,1,1,60,73,76,76,77,1,47,85,107,112,138,61.925,83.764,93.247,94.684,102.16,47,85,107,112,138,47,47,66,79.667,87.75,94.25,47,82.095,94.932,102.36,104.05,112.84,82.095,47,72.5,84.333,115.5,109,61.925,82.095,61.925,82.095,82.828,87.702,91.779,95.869,11,18.533333,22,88,,,,,,,,,,,,
78,30,20,0,120,104,2,2,118,143,7,1,3,69,103,104,120,120,3,110,124,143,151,157,107.18,115.23,123.42,125.72,127.44,110,124,143,151,157,143,110,117,125.67,132,133.5,125.67,103.38,108.11,114.53,117.23,119.26,114.53,110,96.5,116.33,118.75,120.25,114.95,115.52,123.42,103.38,108.59,115.52,121.48,124.07,-2,18.533333,22,88,,,,,,,,,,,,
79,1,20,0,107,92,1,2,104,96,7,1,2,90,92,97,107,108,1,96,122,126,130,132,97.126,112.07,113.79,114.94,115.52,96,122,126,130,132,96,96,109,114.67,118.5,119,96,98.649,107.43,108.78,110.14,110.81,98.649,130,93,103.33,111.5,114,110.8,98.649,97.126,98.649,104.55,108.87,112.42,113.65,-3,20.433332,26.5,106,,,,,,,,,,,,
79,2,20,0,80,80,2,5,72,42,7,1,4,1,40,40,80,74,3,22,40,42,72,77,43.966,54.31,55.172,63.793,65.23,22,40,42,72,77,42,22,31,34.667,44,45.25,34.667,73.649,79.73,80.405,90.541,92.23,80.405,72,11.5,40,100.25,91.5,56.701,60.484,55.172,73.649,65.152,60.484,62.416,60.668,-8,20.433332,26.5,106,,,,,,,,,,,,
79,3,20,0,124,88,1,5,114,58,7,1,1,88,114,124,124,125,1,58,88,117,125,145,69.828,87.069,99.569,101.87,107.61,58,88,117,125,145,58,58,73,87.667,97,102,58,85.811,95.946,105.74,108.45,115.2,85.811,58,88,115,117.25,112.25,69.828,85.811,69.828,85.811,86.364,92.54,97.987,101.44,-10,20.433332,26.5,106,,,,,,,,,,,,
79,4,26,1,75,77,2,3,81,97,7,1,5,16,71,75,75,77,3,49,52,97,103,105,63.362,65.086,84.483,86.207,86.782,49,52,97,103,105,97,49,50.5,66,75.25,75.75,66,82.77,83.784,98.986,101.01,101.69,98.986,105,34,63.667,106.75,105.25,81.605,79.435,84.483,82.77,75,79.435,83.389,82.579,6,20.433332,26.5,106,,,,,,,,,,,,
79,5,20,0,102,102,1,5,89,102,7,1,4,50,80,91,102,102,5,56,78,88,93,102,68.391,81.034,85.345,86.782,89.368,56,78,88,93,102,102,56,67,74,78.75,81,81,85.135,92.568,95.946,97.635,100.68,100.68,78,53,82.667,104.25,106.5,90.153,86.351,89.368,85.135,83.333,84.274,85.738,86.351,-13,20.433332,26.5,106,,,,,,,,,,,,
79,6,20,0,119,1,1,2,81,68,7,1,1,1,55,118,119,119,2,58,68,76,77,109,69.828,75.575,79.023,79.31,88.506,58,68,76,77,109,68,58,63,67.333,69.75,77.75,63,85.811,89.189,91.892,92.23,103.04,89.189,68,29.5,73,100,100.25,69.828,81.313,75.575,85.811,81.313,80.242,79.698,84.016,-38,20.433332,26.5,106,,,,,,,,,,,,
79,7,13,1,97,99,2,1,90,132,7,1,5,87,95,96,97,99,4,76,101,112,132,150,82.759,97.126,101.87,107.61,112.79,76,101,112,132,150,132,76,88.5,96.333,105.25,109.75,105.25,91.892,100.34,104.05,110.81,116.89,110.81,101,99.5,88.667,118.5,114,111.18,103.52,107.61,91.892,94.192,97.782,103.52,107,-7,20.433332,26.5,106,,,,,,,,,,,,
79,8,20,0,94,46,1,4,84,90,7,1,1,46,86,93,94,94,2,76,90,101,122,141,82.759,90.805,95.546,101.58,107.04,76,90,101,122,141,90,76,83,89,97.25,102,83,91.892,96.622,100.34,107.43,113.85,96.622,90,61,91,111.5,116.25,82.759,91.414,90.805,91.892,91.414,93.347,98.154,101.44,-10,20.433332,26.5,106,,,,,,,,,,,,
79,9,20,0,111,111,1,5,112,171,7,1,4,70,90,92,111,111,5,29,112,130,133,171,48.994,96.695,104.45,105.32,116.24,29,112,130,133,171,171,29,70.5,90.333,101,110.5,110.5,76.014,104.05,110.14,111.15,123.99,123.99,112,49.5,103.33,114.25,123.75,113.66,107.54,116.24,76.014,85.101,94.153,100.67,107.54,1,20.433332,26.5,106,,,,,,,,,,,,
79,10,20,0,107,105,1,1,125,90,7,1,2,104,105,106,107,108,1,90,95,115,145,145,92.816,95.69,104.31,112.93,112.93,90,95,115,145,145,90,90,92.5,100,111.25,111.25,90,96.622,98.311,105.07,115.2,115.2,96.622,95,97,118.33,109.75,117.25,97.862,96.622,92.816,96.622,96.212,100,107.55,108.08,18,20.433332,26.5,106,,,,,,,,,,,,
79,11,20,0,141,100,2,1,151,131,7,1,1,100,101,141,141,142,2,118,131,151,164,169,112.93,120.4,129.02,132.76,134.2,118,131,151,164,169,131,118,124.5,133.33,141,142.25,124.5,106.08,110.47,117.23,121.62,123.31,110.47,131,109,117.67,122,123.25,112.93,112.37,120.4,106.08,112.37,120.16,127.52,130.35,10,20.433332,26.5,106,,,,,,,,,,,,
79,12,40,1,81,83,2,5,101,117,7,1,5,52,80,81,81,83,4,91,95,102,117,150,93.534,95.833,98.851,103.16,112.64,91,95,102,117,150,117,91,93,96,101.25,109.5,101.25,96.959,98.311,100.68,105.74,116.89,105.74,150,77,83.667,104.75,110.25,101.07,100.84,103.16,96.959,96.465,97.581,100.84,106.82,20,20.433332,26.5,106,,,,,,,,,,,,
79,13,20,0,88,73,2,1,93,99,7,1,1,73,80,81,88,88,3,78,83,99,106,119,84.195,87.069,93.966,95.977,99.713,78,83,99,106,119,99,78,80.5,86.667,91.5,94.75,86.667,92.568,94.257,99.662,102.03,106.42,99.662,99,89.5,81,100.5,110.75,84.195,91.935,93.966,92.568,90.152,91.935,94.295,96.228,5,20.433332,26.5,106,,,,,,,,,,,,
79,14,20,0,92,57,2,5,60,7,7,1,1,57,59,64,92,93,1,7,37,101,102,114,33.19,50.431,78.017,78.305,81.753,7,37,101,102,114,7,7,22,48.333,61.75,64.75,7,68.581,78.716,100.34,100.68,104.73,68.581,7,47,77.333,106.5,106.25,33.19,68.581,33.19,68.581,60.606,68.75,74.329,74.677,-32,20.433332,26.5,106,,,,,,,,,,,,
79,15,20,0,112,100,2,1,127,63,7,1,2,0,100,111,112,113,1,63,127,133,136,137,73.42,110.2,112.79,113.65,113.94,63,127,133,136,137,63,63,95,107.67,114.75,115,63,87.5,109.12,111.15,112.16,112.5,87.5,137,31.5,112,114.25,112.75,97.126,87.5,73.42,87.5,97.475,104.64,109.9,110.78,15,20.433332,26.5,106,,,,,,,,,,,,
79,16,20,0,104,104,1,5,92,46,7,1,4,72,77,85,104,104,1,46,70,77,97,146,61.207,75,78.017,83.764,97.845,46,70,77,97,146,46,46,58,64.333,72.5,84.75,46,81.757,89.865,92.23,98.986,115.54,81.757,77,84.5,74.667,92.5,117.5,88.441,81.757,61.207,81.757,78.788,78.427,81.544,89.045,-12,20.433332,26.5,106,,,,,,,,,,,,
79,17,20,0,149,124,1,5,96,44,7,1,2,124,124,134,149,149,1,44,94,156,165,178,59.77,88.506,115.23,117.82,121.55,44,94,156,165,178,44,44,69,98,114.75,118,44,81.081,97.973,118.92,121.96,126.35,81.081,44,109,134.67,122.25,125.5,59.77,81.081,59.77,81.081,84.343,98.79,109.9,112.93,-53,20.433332,26.5,106,,,,,,,,,,,,
79,18,20,0,122,120,1,5,134,136,7,1,3,0,120,120,122,122,4,101,104,123,136,172,100.72,102.44,110.63,114.37,124.71,101,104,123,136,172,136,101,102.5,109.33,116,125,116,100.34,101.35,107.77,112.16,124.32,112.16,101,61.5,125.33,107,124,100.72,110.74,114.37,100.34,101.26,105.65,110.74,117.96,12,20.433332,26.5,106,,,,,,,,,,,,
79,19,20,0,122,120,1,5,126,147,7,1,2,61,120,121,122,122,5,65,90,140,141,147,74.856,89.224,110.78,111.06,112.79,65,90,140,141,147,147,65,77.5,98.333,109,110.5,110.5,88.176,96.622,113.51,113.85,115.88,115.88,65,104,126.67,103.5,116.25,87.08,107.54,112.79,88.176,88.636,98.992,106.04,107.54,4,20.433332,26.5,106,,,,,,,,,,,,
79,20,-4,1,110,111,1,2,86,95,7,1,5,15,66,98,110,111,3,33,74,95,104,122,51.868,75.431,84.483,87.069,92.241,33,74,95,104,122,95,33,53.5,67.333,76.5,81,67.333,77.365,91.216,98.311,101.35,107.43,98.311,33,44.5,78.667,111.5,104.75,92.682,80.242,84.483,77.365,76.515,80.242,84.228,86.351,-24,20.433332,26.5,106,,,,,,,,,,,,
79,21,20,0,120,85,2,1,84,111,7,1,1,85,102,104,120,120,3,94,95,111,122,141,95.69,96.264,103.16,106.32,111.78,94,95,111,122,141,111,94,94.5,100,105.5,110.25,100,97.973,98.311,103.72,107.43,113.85,103.72,111,89.5,115,104.75,111.5,95.69,100,103.16,97.973,97.222,100,103.69,107.36,-36,20.433332,26.5,106,,,,,,,,,,,,
79,22,22,1,114,114,1,5,116,143,7,1,5,79,83,101,114,114,5,89,98,106,131,143,92.098,97.27,100.72,107.9,111.35,89,98,106,131,143,143,89,93.5,97.667,106,109,109,96.284,99.324,102.03,110.47,114.53,114.53,89,105,90.667,105.5,116.75,108.13,106.47,111.35,96.284,96.717,98.589,104.03,106.47,2,20.433332,26.5,106,,,,,,,,,,,,
79,23,20,0,100,100,2,2,93,82,7,1,1,100,100,100,100,101,2,80,82,82,87,109,85.632,86.782,86.782,88.218,94.54,80,82,82,87,109,82,80,81,81.333,82.75,88.25,81,93.243,93.919,93.919,95.608,103.04,93.919,80,91,94,108.25,102.75,89.655,90.404,86.782,93.243,90.404,88.71,88.423,91.559,-7,20.433332,26.5,106,,,,,,,,,,,,
79,24,20,0,128,128,2,3,132,139,7,1,4,31,110,115,128,128,4,47,134,136,139,143,61.925,111.93,112.79,113.65,114.8,47,134,136,139,143,139,47,90.5,105.67,114,115,114,82.095,111.49,112.16,113.18,114.53,113.18,47,82.5,121,115,115.75,112.14,109.4,113.65,82.095,95.202,103.43,109.4,110.78,4,20.433332,26.5,106,,,,,,,,,,,,
79,25,20,0,117,117,1,2,92,118,7,1,4,70,85,99,117,118,4,41,68,80,118,180,57.615,73.132,78.305,89.224,107.04,41,68,80,118,180,118,41,54.5,63,76.75,92.25,76.75,80.068,89.189,93.243,106.08,127.03,106.08,41,75,79.333,110.5,126,99.808,84.396,89.224,80.068,77.02,77.621,84.396,94.432,-25,20.433332,26.5,106,,,,,,,,,,,,
79,26,-3,1,115,116,2,2,92,82,7,1,5,3,92,104,115,116,2,44,82,95,115,138,59.77,81.609,87.213,92.96,99.569,44,82,95,115,138,82,44,63,73.667,84,89.75,63,81.081,93.919,98.311,105.07,112.84,93.919,95,59,76,115.5,101.5,102,81.313,81.609,81.081,81.313,84.073,89.262,92.636,-23,20.433332,26.5,106,,,,,,,,,,,,
79,27,64,1,77,78,2,5,121,147,7,1,5,3,67,76,77,78,5,54,63,89,100,147,66.954,72.126,83.333,86.494,100,54,63,89,100,147,147,54,58.5,68.667,76.5,88.25,88.25,84.459,87.5,96.284,100,115.88,115.88,63,51.5,62.667,103.25,117.75,92.172,91.559,100,84.459,79.04,81.048,84.228,91.559,44,20.433332,26.5,106,,,,,,,,,,,,
79,28,15,1,103,104,2,2,98,146,7,1,5,100,101,102,103,104,5,17,105,129,129,146,40.374,90.948,101.29,101.29,106.18,17,105,129,129,146,146,17,61,83.667,95,99.25,99.25,71.959,101.69,109.8,109.8,115.54,115.54,129,58.5,102.33,113.25,117.5,113.98,99.461,106.18,71.959,80.303,90.121,96.644,99.461,-5,20.433332,26.5,106,,,,,,,,,,,,
79,29,20,0,117,116,2,1,111,75,7,1,3,85,100,116,117,118,2,67,75,105,117,148,76.293,80.891,93.822,97.27,106.18,67,75,105,117,148,75,67,71,82.333,91,98.75,71,88.851,91.554,101.69,105.74,116.22,91.554,67,101,91.667,107.25,118,100.09,85.354,80.891,88.851,85.354,89.315,93.96,99.102,-6,20.433332,26.5,106,,,,,,,,,,,,
79,30,20,0,122,121,1,4,130,141,7,1,3,79,104,121,122,123,5,46,115,139,140,141,61.207,100.86,111.21,111.49,111.78,46,115,139,140,141,141,46,80.5,100,110,110.25,110.25,81.757,105.07,113.18,113.51,113.85,113.85,46,97,116.33,115.75,116,114.83,107.36,111.78,81.757,90.152,100,106.71,107.36,8,20.433332,26.5,106,,,,,,,,,,,,
81,1,20,0,200,131,1,2,104,96,8,2,2,113,131,190,200,200,1,96,122,126,130,132,97.126,112.07,113.79,114.94,115.52,96,122,126,130,132,96,96,109,114.67,118.5,119,96,98.649,107.43,108.78,110.14,110.81,98.649,126,104.5,130.67,111.5,114,115.03,0,0,0,0,0,0,0,-96,19.466667,25,100,,,,,,,,,,,,
81,2,20,0,145,70,1,4,99,64,8,2,3,0,0,70,145,147,3,61,63,64,69,70,71.983,73.132,73.563,75,75.287,61,63,64,69,70,64,61,62,62.667,64.25,64.5,62.667,86.824,87.5,87.838,89.527,89.865,87.838,69,35,21.333,96.75,96.25,47.701,0,0,0,0,0,0,0,-46,19.466667,25,100,,,,,,,,,,,,
81,3,20,0,189,0,2,4,81,24,8,2,1,0,100,179,189,190,1,24,30,50,78,82,45.402,48.851,57.471,65.517,66.667,24,30,50,78,82,24,24,27,34.667,45.5,46.5,24,74.324,76.351,83.108,92.568,93.919,74.324,24,39,83.333,101.5,88.5,45.402,0,0,0,0,0,0,0,-108,19.466667,25,100,,,,,,,,,,,,
81,4,20,0,141,140,1,2,119,122,8,2,3,109,119,140,141,155,2,117,122,127,144,173,112.21,115.09,117.24,122.13,130.46,117,122,127,144,173,122,117,119.5,122,127.5,134.75,119.5,105.74,107.43,109.12,114.86,124.66,107.43,127,126.5,120,110.25,124.25,117.25,0,0,0,0,0,0,0,-22,19.466667,25,100,,,,,,,,,,,,
81,5,20,0,130,130,2,2,127,109,8,2,4,0,0,119,130,131,3,98,108,109,134,145,98.563,104.31,104.74,111.93,115.09,98,108,109,134,145,109,98,103,105,112.25,115,105,99.324,102.7,103.04,111.49,115.2,103.04,98,54,48.333,108.25,114.5,91.073,0,0,0,0,0,0,0,-3,19.466667,25,100,,,,,,,,,,,,
81,6,23,1,140,150,2,4,143,183,8,2,5,0,0,113,140,150,5,109,116,139,181,183,106.47,110.49,120.4,132.47,133.05,109,116,139,181,183,183,109,112.5,121.33,136.25,136.75,136.75,103.04,105.41,113.18,127.36,128.04,128.04,109,58,46.333,126.25,126.75,103.31,0,0,0,0,0,0,0,3,19.466667,25,100,,,,,,,,,,,,
81,7,20,0,158,158,2,1,90,132,8,2,4,0,0,130,158,160,4,76,101,112,132,150,82.759,97.126,101.87,107.61,112.79,76,101,112,132,150,132,76,88.5,96.333,105.25,109.75,105.25,91.892,100.34,104.05,110.81,116.89,110.81,101,56,50,114,100,93.87,0,0,0,0,0,0,0,-68,19.466667,25,100,,,,,,,,,,,,
81,8,20,0,90,90,2,2,71,102,8,2,4,0,52,79,90,91,5,46,49,69,72,102,61.207,62.931,71.552,72.414,81.034,46,49,69,72,102,102,46,47.5,54.667,59,66.5,66.5,81.757,82.77,89.527,90.541,100.68,100.68,49,36,50,106.5,98.25,68.966,0,0,0,0,0,0,0,-19,19.466667,25,100,,,,,,,,,,,,
81,9,20,0,77,50,2,1,99,57,8,2,1,50,75,76,77,83,1,57,69,74,83,118,69.109,76.006,78.161,80.747,90.805,57,69,74,83,118,57,57,63,66.667,70.75,79.5,57,85.473,89.527,91.216,94.257,106.08,85.473,57,84,73,99.5,101.75,69.109,0,0,0,0,0,0,0,22,19.466667,25,100,,,,,,,,,,,,
81,10,20,0,109,50,2,4,105,45,8,2,2,25,50,99,109,150,1,45,66,108,114,136,60.489,72.557,90.661,92.385,98.707,45,66,108,114,136,45,45,55.5,73,83.25,88.75,45,81.419,88.514,102.7,104.73,112.16,81.419,108,35,71.333,97.5,115,66.667,0,0,0,0,0,0,0,-4,19.466667,25,100,,,,,,,,,,,,
81,11,20,0,178,178,1,4,99,166,8,2,4,0,0,122,178,180,5,115,135,138,156,166,110.78,122.27,123.56,128.74,131.61,115,135,138,156,166,166,115,125,129.33,136,138.5,138.5,105.07,111.82,112.84,118.92,122.3,122.3,115,67.5,52,122.5,115.5,98.314,0,0,0,0,0,0,0,-79,19.466667,25,100,,,,,,,,,,,,
81,12,20,0,130,130,2,4,101,95,8,2,4,0,99,107,130,136,2,91,95,102,117,150,93.534,95.833,98.851,103.16,112.64,91,95,102,117,150,95,91,93,96,101.25,109.5,93,96.959,98.311,100.68,105.74,116.89,98.311,91,51,105,104.75,118.5,97.682,0,0,0,0,0,0,0,-29,19.466667,25,100,,,,,,,,,,,,
81,13,20,0,200,0,1,5,92,134,8,2,1,0,99,125,200,200,4,47,99,99,134,145,61.925,91.81,91.81,101.87,105.03,47,99,99,134,145,134,47,73,81.667,94.75,97.5,94.75,82.095,99.662,99.662,111.49,115.2,111.49,134,72.5,99,92.75,105.75,61.925,0,0,0,0,0,0,0,-108,19.466667,25,100,,,,,,,,,,,,
81,14,20,0,78,66,1,4,69,39,8,2,1,66,71,72,78,105,3,16,37,39,64,116,39.655,51.724,52.586,59.77,74.713,16,37,39,64,116,39,16,26.5,30.667,39,52,30.667,71.622,78.716,79.392,87.838,105.41,79.392,39,41,59.667,97,110,39.655,0,0,0,0,0,0,0,-9,19.466667,25,100,,,,,,,,,,,,
81,15,20,0,111,90,2,3,127,127,8,2,3,0,63,90,111,115,2,63,127,133,136,137,73.42,110.2,112.79,113.65,113.94,63,127,133,136,137,127,63,95,107.67,114.75,115,95,87.5,109.12,111.15,112.16,112.5,109.12,136,31.5,84.333,114.25,115.25,91.925,0,0,0,0,0,0,0,16,19.466667,25,100,,,,,,,,,,,,
81,16,20,0,101,100,2,5,104,122,8,2,3,0,99,100,101,110,4,80,82,118,122,129,85.632,86.782,102.3,103.45,105.46,80,82,118,122,129,122,80,81,93.333,100.5,102.25,100.5,93.243,93.919,106.08,107.43,109.8,107.43,82,59,106.67,101,113.25,93.736,0,0,0,0,0,0,0,3,19.466667,25,100,,,,,,,,,,,,
81,17,20,0,120,120,1,2,96,178,8,2,4,55,100,101,120,122,5,44,94,156,165,178,59.77,88.506,115.23,117.82,121.55,44,94,156,165,178,178,44,69,98,114.75,118,118,81.081,97.973,118.92,121.96,126.35,126.35,44,105.5,98,125.5,122.25,114.85,0,0,0,0,0,0,0,-24,19.466667,25,100,,,,,,,,,,,,
81,18,20,0,110,95,1,4,134,101,8,2,3,65,95,95,110,115,1,101,104,123,136,172,100.72,102.44,110.63,114.37,124.71,101,104,123,136,172,101,101,102.5,109.33,116,125,101,100.34,101.35,107.77,112.16,124.32,100.34,123,83,98,124,115,95.862,0,0,0,0,0,0,0,24,19.466667,25,100,,,,,,,,,,,,
81,19,20,0,120,120,1,4,126,90,8,2,4,100,101,115,120,121,2,65,90,140,141,147,74.856,89.224,110.78,111.06,112.79,65,90,140,141,147,90,65,77.5,98.333,109,110.5,77.5,88.176,96.622,113.51,113.85,115.88,96.622,65,120,114.33,103.5,117.75,116.53,0,0,0,0,0,0,0,6,19.466667,25,100,,,,,,,,,,,,
81,20,20,0,111,101,1,5,86,104,8,2,3,70,75,101,111,130,4,33,74,95,104,122,51.868,75.431,84.483,87.069,92.241,33,74,95,104,122,104,33,53.5,67.333,76.5,81,76.5,77.365,91.216,98.311,101.35,107.43,101.35,122,51.5,84.667,104.75,99.5,87.96,0,0,0,0,0,0,0,-25,19.466667,25,100,,,,,,,,,,,,
81,21,20,0,146,146,1,2,157,133,8,2,4,78,135,139,146,149,1,133,149,153,182,194,123.71,132.9,134.63,142.96,146.41,133,149,153,182,194,133,133,141,145,154.25,157.25,133,111.15,116.55,117.91,127.7,131.76,111.15,153,130,139.67,114.25,129.5,138.86,0,0,0,0,0,0,0,11,19.466667,25,100,,,,,,,,,,,,
81,22,1,1,135,143,1,4,116,131,8,2,5,100,105,106,135,143,4,89,98,106,131,143,92.098,97.27,100.72,107.9,111.35,89,98,106,131,143,131,89,93.5,97.667,106,109,106,96.284,99.324,102.03,110.47,114.53,110.47,106,99,99.667,116.75,113.75,114.96,0,0,0,0,0,0,0,-19,19.466667,25,100,,,,,,,,,,,,
81,23,20,0,104,88,2,4,93,82,8,2,1,88,94,95,104,110,2,80,82,82,87,109,85.632,86.782,86.782,88.218,94.54,80,82,82,87,109,82,80,81,81.333,82.75,88.25,81,93.243,93.919,93.919,95.608,103.04,93.919,82,85,91.667,108.25,101,85.632,0,0,0,0,0,0,0,-11,19.466667,25,100,,,,,,,,,,,,
81,24,20,0,121,110,2,4,132,47,8,2,3,90,106,110,121,150,1,47,134,136,139,143,61.925,111.93,112.79,113.65,114.8,47,134,136,139,143,47,47,90.5,105.67,114,115,47,82.095,111.49,112.16,113.18,114.53,82.095,134,113,86.333,115.75,116.75,115.52,0,0,0,0,0,0,0,11,19.466667,25,100,,,,,,,,,,,,
81,25,20,0,130,125,1,4,92,41,8,2,3,0,100,125,130,150,1,41,68,80,118,180,57.615,73.132,78.305,89.224,107.04,41,68,80,118,180,41,41,54.5,63,76.75,92.25,41,80.068,89.189,93.243,106.08,127.03,80.068,80,59,80.333,126,98,77.586,0,0,0,0,0,0,0,-38,19.466667,25,100,,,,,,,,,,,,
81,26,20,0,143,143,1,3,103,150,8,2,4,70,80,109,143,150,5,55,113,136,137,150,67.672,101.01,110.92,111.21,114.94,55,113,136,137,150,150,55,84,101.33,110.25,113.5,113.5,84.797,104.39,112.16,112.5,116.89,116.89,55,91.5,98.667,118.5,115.25,107.57,0,0,0,0,0,0,0,-40,19.466667,25,100,,,,,,,,,,,,
81,27,20,0,148,60,1,3,118,129,8,2,1,60,95,125,148,160,3,99,110,129,149,169,99.282,105.6,113.79,119.54,125.29,99,110,129,149,169,129,99,104.5,112.67,121.75,126.75,112.67,99.662,103.38,109.8,116.55,123.31,109.8,129,79.5,113,123.25,108.5,99.282,0,0,0,0,0,0,0,-30,19.466667,25,100,,,,,,,,,,,,
81,28,20,0,102,85,2,4,98,17,8,2,2,79,85,91,102,105,1,17,105,129,129,146,40.374,90.948,101.29,101.29,106.18,17,105,129,129,146,17,17,61,83.667,95,99.25,17,71.959,101.69,109.8,109.8,115.54,71.959,105,48,99.667,117.5,113.25,99.011,0,0,0,0,0,0,0,-4,19.466667,25,100,,,,,,,,,,,,
81,29,20,0,111,111,2,5,111,117,8,2,4,20,95,98,111,130,4,67,75,105,117,148,76.293,80.891,93.822,97.27,106.18,67,75,105,117,148,117,67,71,82.333,91,98.75,91,88.851,91.554,101.69,105.74,116.22,105.74,67,62.5,88.333,110.25,118,96.149,0,0,0,0,0,0,0,0,19.466667,25,100,,,,,,,,,,,,
81,30,20,0,158,158,2,3,118,151,8,2,4,119,141,145,158,180,4,110,124,143,151,157,107.18,115.23,123.42,125.72,127.44,110,124,143,151,157,151,110,117,125.67,132,133.5,132,103.38,108.11,114.53,117.23,119.26,117.23,157,121.5,141.67,118.75,108.5,136.48,0,0,0,0,0,0,0,-40,19.466667,25,100,,,,,,,,,,,,
82,1,-76,1,200,200,1,3,104,132,8,2,5,113,131,190,200,200,5,96,122,126,130,132,97.126,112.07,113.79,114.94,115.52,96,122,126,130,132,132,96,109,114.67,118.5,119,119,98.649,107.43,108.78,110.14,110.81,110.81,126,104.5,130.67,111.5,114,142.73,0,0,0,0,0,0,0,-96,11.666667,7,4,,,,,,,,,,,,
