period,subject,triangle,chooseup,numchooseupcircle,numchooseuptri,profit,partnerout,partnerin,allocateincoin0,allocateincoin1,allocateincoin2,sumcoinsallocatedin,totalprofit,normtriup,normadults,gameunequal,n_period,n_subjects,kindergarten,female,S_ID,I_ID
10,9,1,0,46,2,1,0,,,,,,9,0,1,0,13,10,0,1,15,1509
7,8,1,0,11,22,0,4,,,,,,3,1,1,0,13,10,1,0,19,1908
3,5,1,1,13,6,0,0,,,,,,2,0,0,1,13,10,0,1,39,3905
2,5,1,0,6,2,1,1,,,,,,1,0,0,0,13,8,1,0,21,2105
5,7,1,0,10,14,1,2,,,,,,3,1,0,0,13,10,1,1,43,4307
9,9,1,1,27,26,0,2,,,,,,10,0,0,1,13,10,1,0,44,4409
6,8,1,1,19,12,0,0,,,,,,5,0,0,1,13,10,1,1,25,2508
1,6,1,1,0,3,1,4,,,,,,1,1,0,0,13,10,1,0,33,3306
1,9,1,0,1,2,0,0,,,,,,0,1,0,1,13,10,1,0,92,8.09e+08
4,7,1,0,16,2,1,1,,,,,,2,0,1,0,13,10,0,0,42,4207
7,9,1,0,22,21,1,3,,,,,,4,1,1,1,13,10,0,1,8,809
1,9,1,1,4,2,0,1,,,,,,0,0,0,0,13,10,1,0,41,4109
8,7,1,0,30,15,0,4,,,,,,5,0,0,0,13,10,1,0,41,4107
9,7,1,0,28,24,1,0,,,,,,7,1,0,1,13,10,0,1,94,6.07e+08
1,9,1,1,1,3,1,2,,,,,,1,1,0,0,13,10,0,1,47,4709
3,5,1,0,13,3,1,2,,,,,,2,0,0,0,13,10,0,0,49,4905
10,9,1,1,2,48,1,4,,,,,,10,1,0,0,13,10,0,0,86,1.41e+09
5,9,1,1,14,12,0,2,,,,,,2,1,1,1,13,10,1,1,26,2609
3,8,1,1,8,8,0,3,,,,,,4,1,1,1,13,10,1,1,26,2608
3,9,1,0,13,3,1,1,,,,,,2,0,0,0,13,10,0,1,49,4909
13,7,1,,31,30,2,3,6,1,0,1,2,11,0,1,0,13,10,1,1,10,1007
7,6,1,0,16,20,1,3,,,,,,4,1,0,1,13,10,1,0,46,4606
8,7,1,1,12,25,1,3,,,,,,7,1,1,0,13,10,1,0,19,1907
1,8,1,1,4,4,0,4,,,,,,0,1,1,0,13,10,1,0,45,4508
4,8,1,0,11,8,1,4,,,,,,5,1,1,1,13,10,1,1,26,2608
11,8,1,1,2,53,1,1,,,,,,10,1,0,0,13,10,0,0,86,1.41e+09
6,9,1,0,26,4,1,3,,,,,,6,0,1,0,13,10,1,1,24,2409
10,6,1,1,28,33,2,3,,,,,,7,1,1,1,13,10,0,0,4,406
10,7,1,1,28,30,1,2,,,,,,5,1,1,0,13,10,1,0,45,4507
1,5,1,0,4,4,1,3,,,,,,1,1,1,0,13,10,1,1,45,4505
13,5,1,,25,35,2,4,8,1,1,1,3,6,1,1,0,13,10,0,0,32,3205
13,9,1,,48,16,4,0,5,1,1,0,2,9,0,0,0,13,10,0,1,89,1.11e+09
10,9,1,1,29,30,2,3,,,,,,12,0,0,1,13,10,1,0,44,4409
5,5,1,0,21,2,1,4,,,,,,4,0,1,0,13,10,0,1,15,1505
2,5,1,1,7,7,2,3,,,,,,2,0,0,1,13,10,1,1,40,4005
1,9,1,1,2,3,2,3,,,,,,2,1,1,1,13,10,0,1,8,809
2,8,1,1,9,4,1,2,,,,,,2,0,0,0,13,10,0,1,89,1.11e+09
4,7,1,0,17,4,1,2,,,,,,4,0,1,0,13,10,1,0,24,2407
13,9,1,,31,39,4,4,8,1,1,1,3,15,0,1,1,13,10,1,0,20,2009
7,6,1,1,3,32,1,4,,,,,,6,1,1,0,13,10,0,0,30,3006
1,6,1,0,4,2,1,2,,,,,,1,0,0,0,13,10,0,1,49,4906
1,8,1,0,2,3,0,4,,,,,,0,1,1,1,13,10,0,0,8,808
4,5,1,1,2,18,1,0,,,,,,1,1,0,0,13,10,0,1,86,1.40e+09
12,5,1,1,22,41,1,1,,,,,,5,1,0,0,13,10,0,1,47,4705
7,5,1,0,33,10,1,0,,,,,,5,0,0,1,13,10,0,1,39,3905
3,8,1,1,1,12,1,0,,,,,,2,1,1,0,13,10,0,0,30,3008
7,7,1,1,16,25,1,3,,,,,,3,1,0,0,13,10,0,0,47,4707
5,5,1,1,20,11,0,0,,,,,,2,0,0,0,13,10,1,0,41,4105
10,6,1,0,43,12,0,1,,,,,,9,0,0,0,13,10,0,1,49,4906
6,7,1,1,2,28,1,3,,,,,,6,1,0,0,13,10,0,1,86,1.41e+09
6,8,1,0,19,20,1,2,,,,,,2,1,1,0,13,10,1,0,45,4508
7,9,1,1,16,20,0,2,,,,,,4,1,0,1,13,10,1,1,46,4609
8,5,1,1,24,27,2,4,,,,,,8,1,1,1,13,10,0,1,4,405
5,9,1,1,10,15,0,3,,,,,,4,1,0,1,13,10,1,1,46,4609
13,6,1,,22,41,4,1,8,1,0,1,2,9,1,0,0,13,10,0,1,47,4706
6,6,1,0,12,17,1,0,,,,,,3,1,0,1,13,10,1,0,46,4606
4,5,1,1,13,14,0,4,,,,,,1,1,1,0,13,10,1,1,45,4505
8,8,1,1,29,18,2,1,,,,,,6,1,1,1,13,10,1,1,48,4808
13,7,1,,42,27,3,2,8,1,0,1,2,9,0,0,0,13,10,1,0,41,4107
3,9,1,0,8,8,1,2,,,,,,3,1,1,1,13,10,0,1,8,809
3,5,1,0,11,2,1,4,,,,,,2,0,1,0,13,10,0,1,15,1505
7,5,1,0,19,18,1,3,,,,,,7,1,0,1,13,10,1,0,92,8.05e+08
7,8,1,0,21,22,1,2,,,,,,3,1,1,0,13,10,1,0,45,4508
1,9,1,1,4,4,0,1,,,,,,0,0,0,1,13,10,1,0,44,4409
11,5,1,1,16,38,1,4,,,,,,5,1,0,0,13,10,1,1,33,3305
2,9,1,0,5,4,1,0,,,,,,2,1,0,1,13,10,0,1,94,6.09e+08
6,5,1,1,17,18,0,0,,,,,,5,0,1,1,13,10,0,1,9,905
1,7,1,0,0,2,0,1,,,,,,0,1,0,1,13,10,1,0,46,4607
8,9,1,1,24,27,0,1,,,,,,6,1,1,1,13,10,0,0,4,409
4,6,1,1,14,11,0,0,,,,,,3,1,0,1,13,10,0,0,94,6.06e+08
10,9,1,0,45,7,1,3,,,,,,10,0,1,0,13,10,1,1,24,2409
6,8,1,0,14,17,1,1,,,,,,3,1,1,0,13,10,0,0,32,3208
11,6,1,1,31,34,0,0,,,,,,3,1,1,0,13,10,1,1,45,4506
12,5,1,0,19,26,0,2,,,,,,5,1,0,0,13,8,1,0,85,1.50e+09
4,9,1,0,6,12,0,2,,,,,,2,1,0,0,13,10,1,1,43,4309
12,7,1,0,19,26,0,0,,,,,,3,1,0,0,13,8,1,0,85,1.51e+09
7,7,1,0,33,10,1,4,,,,,,4,0,0,1,13,10,0,0,39,3907
8,8,1,1,34,13,0,0,,,,,,4,0,0,0,13,10,0,1,89,1.11e+09
12,8,1,0,31,39,1,1,,,,,,13,0,1,1,13,10,1,0,20,2008
6,8,1,1,23,13,1,1,,,,,,4,0,0,0,13,10,1,0,41,4108
13,8,1,,56,2,3,1,7,1,0,1,2,15,0,1,0,13,10,0,0,42,4208
4,6,1,1,13,9,0,4,,,,,,4,0,0,1,13,10,1,0,44,4406
5,9,1,1,15,16,1,2,,,,,,4,1,1,0,13,10,1,0,45,4509
5,7,1,1,11,16,0,0,,,,,,1,1,0,0,13,10,0,0,47,4707
12,7,1,0,33,38,0,1,,,,,,5,1,1,0,13,10,1,0,45,4507
6,6,1,0,15,5,0,0,,,,,,2,0,0,0,13,8,1,1,21,2106
1,8,1,1,0,4,1,4,,,,,,1,1,1,0,13,10,0,0,30,3008
10,5,1,0,15,33,1,2,,,,,,4,1,0,0,13,10,1,1,33,3305
11,5,1,1,2,53,1,3,,,,,,8,1,0,0,13,10,0,1,86,1.40e+09
8,7,1,0,12,26,0,1,,,,,,5,1,0,0,13,10,1,0,33,3307
9,6,1,1,2,43,1,2,,,,,,9,1,0,0,13,10,0,1,86,1.41e+09
12,8,1,0,30,34,0,4,,,,,,10,1,0,1,13,10,1,0,46,4608
12,6,1,0,41,37,1,2,,,,,,12,0,0,1,13,10,1,0,40,4006
2,6,1,0,6,2,1,2,,,,,,1,0,0,0,13,8,1,1,21,2106
1,7,1,0,1,3,0,4,,,,,,0,1,0,0,13,10,0,0,47,4707
7,7,1,0,31,2,1,4,,,,,,5,0,1,0,13,10,0,0,42,4207
6,6,1,1,20,14,0,1,,,,,,3,1,1,1,13,10,1,0,48,4806
5,9,1,0,21,2,1,2,,,,,,4,0,1,0,13,10,0,1,15,1509
1,6,1,0,3,1,0,3,,,,,,0,0,1,0,13,10,0,1,15,1506
2,8,1,1,7,2,0,4,,,,,,1,0,1,0,13,10,0,0,15,1508
7,7,1,1,19,22,2,0,,,,,,9,0,1,1,13,10,0,0,9,907
8,5,1,0,24,20,1,0,,,,,,8,1,0,1,13,10,1,0,92,8.05e+08
4,5,1,0,16,2,1,0,,,,,,3,0,1,0,13,10,0,1,15,1505
7,7,1,0,18,6,0,2,,,,,,4,0,0,0,13,8,1,0,21,2107
11,6,1,0,30,35,1,2,,,,,,7,0,1,1,13,10,0,1,9,906
9,7,1,1,18,26,1,4,,,,,,5,1,1,0,13,10,0,0,32,3207
5,5,1,1,14,12,0,4,,,,,,6,1,1,1,13,10,1,0,26,2605
7,8,1,0,29,10,0,2,,,,,,4,0,0,0,13,10,0,1,89,1.11e+09
13,7,1,,56,2,3,0,5,1,1,1,3,13,0,1,0,13,10,0,0,42,4207
6,8,1,1,3,27,1,0,,,,,,5,1,1,0,13,10,0,0,30,3008
3,6,1,1,8,7,0,0,,,,,,1,0,1,1,13,10,0,1,9,906
2,7,1,1,0,7,1,3,,,,,,2,1,1,0,13,10,0,1,30,3007
3,7,1,0,7,8,0,1,,,,,,2,1,1,0,13,10,1,0,19,1907
2,8,1,1,5,7,1,1,,,,,,2,1,0,0,13,10,0,0,47,4708
1,9,1,0,2,2,0,1,,,,,,0,0,1,1,13,10,0,0,9,909
8,5,1,0,28,25,0,2,,,,,,5,0,0,1,13,10,1,1,40,4005
8,6,1,0,24,20,1,1,,,,,,5,1,0,1,13,10,1,0,92,8.06e+08
12,9,1,1,31,42,0,1,,,,,,11,1,0,1,13,10,0,1,36,3609
13,8,1,,35,24,3,3,7,1,1,1,3,11,0,0,1,13,10,1,1,25,2508
1,6,1,1,4,4,0,2,,,,,,0,1,1,0,13,10,1,1,45,4506
1,8,1,0,5,2,1,3,,,,,,1,0,0,1,13,10,0,1,39,3908
8,8,1,1,35,6,0,2,,,,,,5,0,1,0,13,10,1,0,24,2408
7,7,1,0,30,5,1,2,,,,,,7,0,1,0,13,10,1,0,24,2407
2,8,1,0,8,3,1,4,,,,,,2,0,0,0,13,10,0,0,49,4908
9,5,1,1,16,21,0,2,,,,,,4,1,0,0,13,8,1,0,85,1.50e+09
12,9,1,1,31,30,0,0,,,,,,3,0,1,0,13,10,1,0,10,1009
3,8,1,0,3,8,1,0,,,,,,3,1,0,1,13,10,1,0,46,4608
2,8,1,0,8,6,0,1,,,,,,0,0,0,1,13,10,0,0,90,1.01e+09
1,6,1,0,0,2,0,4,,,,,,0,1,0,1,13,10,1,0,46,4606
6,5,1,0,8,18,0,3,,,,,,3,1,0,0,13,10,1,1,33,3305
5,7,1,1,13,15,2,1,,,,,,4,0,1,1,13,10,1,1,20,2007
7,9,1,0,31,2,1,0,,,,,,6,0,1,0,13,10,0,0,42,4209
6,7,1,1,13,16,0,1,,,,,,3,1,0,0,13,10,1,1,43,4307
9,7,1,0,37,13,1,0,,,,,,6,0,0,0,13,10,0,0,89,1.11e+09
13,6,1,,34,37,5,1,7,1,1,1,3,17,0,0,1,13,10,1,0,44,4406
8,8,1,1,29,24,2,2,,,,,,7,0,0,1,13,10,0,0,90,1.01e+09
9,6,1,0,41,2,1,2,,,,,,8,0,1,0,13,10,0,1,15,1506
1,8,1,1,4,3,0,3,,,,,,0,0,0,1,13,10,1,0,40,4008
6,8,1,1,27,9,0,2,,,,,,4,0,0,0,13,10,0,1,89,1.11e+09
2,8,1,1,6,5,0,3,,,,,,0,0,0,1,13,10,1,1,25,2508
8,9,1,1,24,20,0,4,,,,,,5,1,0,1,13,10,1,0,92,8.09e+08
4,8,1,0,10,9,1,1,,,,,,1,1,0,1,13,10,1,1,92,8.08e+08
2,7,1,1,8,5,1,1,,,,,,2,0,0,0,13,10,1,0,41,4107
11,8,1,0,40,24,1,1,,,,,,6,0,0,0,13,10,1,0,41,4108
2,7,1,1,6,7,2,0,,,,,,2,1,0,1,13,10,0,0,36,3607
7,6,1,0,21,22,0,0,,,,,,1,1,1,0,13,10,1,1,45,4506
1,7,1,0,0,2,0,3,,,,,,0,1,0,0,13,8,1,0,85,1.51e+09
3,8,1,0,13,6,0,2,,,,,,1,0,0,1,13,10,0,1,39,3908
5,7,1,0,13,10,1,0,,,,,,3,0,1,0,13,10,1,1,10,1007
2,7,1,1,5,8,2,3,,,,,,2,1,1,1,13,10,0,1,4,407
4,7,1,1,12,13,0,0,,,,,,3,1,1,1,13,10,0,0,8,807
6,7,1,1,22,20,0,0,,,,,,5,0,0,1,13,10,1,0,40,4007
12,7,1,0,52,14,0,1,,,,,,8,0,0,0,13,10,0,0,49,4907
2,6,1,0,6,5,1,4,,,,,,2,0,0,1,13,10,1,1,25,2506
13,5,1,,34,39,3,4,6,1,0,1,2,14,1,1,1,13,10,0,1,4,405
9,5,1,0,37,13,0,4,,,,,,5,0,0,0,13,10,0,1,89,1.10e+09
8,6,1,0,12,25,0,2,,,,,,1,1,1,0,13,10,1,1,19,1906
12,7,1,0,34,37,1,0,,,,,,10,0,0,1,13,10,1,0,44,4407
7,8,1,1,19,22,0,3,,,,,,6,0,1,1,13,10,0,0,9,908
5,7,1,0,21,4,1,4,,,,,,5,0,1,0,13,10,1,0,24,2407
5,5,1,0,16,15,0,2,,,,,,0,1,0,1,13,10,0,0,36,3605
11,9,1,1,30,37,2,0,,,,,,11,1,0,1,13,10,0,1,36,3609
3,9,1,1,8,7,2,2,,,,,,3,0,1,1,13,10,0,0,9,909
3,5,1,0,9,3,1,0,,,,,,2,0,0,0,13,8,1,0,21,2105
6,5,1,1,16,19,0,2,,,,,,6,0,1,1,13,10,1,0,20,2005
3,9,1,0,11,2,0,2,,,,,,2,0,1,0,13,10,0,1,15,1509
6,9,1,1,14,17,0,3,,,,,,2,1,1,0,13,10,0,1,32,3209
2,8,1,0,0,7,0,0,,,,,,1,1,1,0,13,10,0,0,30,3008
11,5,1,0,51,2,1,1,,,,,,10,0,1,0,13,10,0,1,42,4205
7,8,1,0,33,10,1,3,,,,,,5,0,0,1,13,10,0,1,39,3908
10,8,1,1,43,12,0,4,,,,,,4,0,0,0,13,10,0,0,49,4908
6,6,1,1,20,18,2,3,,,,,,3,1,0,1,13,10,0,0,36,3606
1,9,1,1,5,1,0,2,,,,,,0,0,0,0,13,10,0,1,89,1.11e+09
6,6,1,1,15,14,1,2,,,,,,4,0,1,0,13,10,1,0,10,1006
6,7,1,0,15,5,0,3,,,,,,4,0,0,0,13,8,1,0,21,2107
5,9,1,0,21,6,1,4,,,,,,4,0,0,0,13,10,0,1,49,4909
6,5,1,0,13,16,1,3,,,,,,6,1,0,0,13,10,1,0,43,4305
1,5,1,0,2,2,1,3,,,,,,1,0,1,1,13,10,0,1,9,905
5,8,1,0,13,10,0,3,,,,,,2,0,1,0,13,10,1,1,10,1008
9,7,1,0,41,2,1,2,,,,,,7,0,1,0,13,10,0,0,42,4207
4,8,1,0,14,10,1,1,,,,,,4,1,1,1,13,10,1,1,48,4808
9,8,1,0,13,28,0,2,,,,,,4,1,1,0,13,10,1,0,19,1908
7,6,1,1,22,21,0,1,,,,,,6,1,1,1,13,10,0,1,8,806
11,6,1,1,28,34,2,2,,,,,,7,1,0,1,13,10,1,0,46,4606
7,5,1,1,27,22,0,2,,,,,,2,0,0,1,13,10,0,1,90,1.01e+09
1,7,1,0,4,3,0,2,,,,,,0,0,0,1,13,10,1,0,40,4007
6,9,1,1,28,10,0,1,,,,,,3,0,0,1,13,10,0,0,39,3909
7,5,1,1,21,16,2,4,,,,,,9,1,1,1,13,10,1,0,26,2605
6,7,1,1,12,20,1,3,,,,,,2,1,0,0,13,10,0,0,47,4707
6,9,1,1,12,20,1,2,,,,,,4,1,0,0,13,10,0,1,47,4709
1,5,1,0,2,2,1,4,,,,,,1,1,0,0,13,10,1,0,43,4305
11,6,1,0,29,36,1,2,,,,,,7,0,1,1,13,10,1,0,20,2006
1,5,1,1,4,2,1,0,,,,,,1,0,0,0,13,10,1,0,41,4105
1,8,1,1,5,3,0,0,,,,,,0,0,0,1,13,10,0,0,90,1.01e+09
1,8,1,1,0,3,1,1,,,,,,1,1,1,0,13,10,0,0,32,3208
11,4,1,1,18,24,0,1,,,,,,4,1,0,0,13,8,1,1,85,1.50e+09
4,9,1,0,16,2,1,2,,,,,,3,0,1,0,13,10,0,1,15,1509
7,6,1,1,19,18,0,1,,,,,,4,1,0,1,13,10,1,0,92,8.06e+08
3,7,1,0,8,8,1,1,,,,,,2,0,1,0,13,10,1,1,10,1007
9,8,1,1,33,21,0,2,,,,,,6,1,1,1,13,10,1,1,48,4808
7,8,1,1,19,23,2,0,,,,,,6,0,1,1,13,10,1,0,20,2008
7,8,1,1,30,9,0,1,,,,,,3,0,0,0,13,10,0,0,49,4908
12,6,1,1,2,58,1,3,,,,,,12,1,0,0,13,10,0,1,86,1.41e+09
12,9,1,0,25,33,0,3,,,,,,6,1,0,0,13,10,1,1,43,4309
9,6,1,1,24,30,0,0,,,,,,7,1,0,1,13,10,0,0,36,3606
4,8,1,0,15,14,1,2,,,,,,2,0,0,1,13,10,1,0,40,4008
1,7,1,1,2,2,2,2,,,,,,2,0,1,1,13,10,0,0,9,907
7,6,1,0,20,13,0,0,,,,,,5,0,0,1,13,10,1,1,25,2506
11,6,1,1,17,34,0,0,,,,,,2,1,1,0,13,10,1,1,19,1906
13,8,1,,40,39,3,4,5,1,1,1,3,9,1,1,1,13,10,0,0,8,808
7,5,1,0,21,18,1,2,,,,,,2,0,1,1,13,10,0,1,22,2205
4,5,1,0,18,7,1,2,,,,,,3,0,0,0,13,10,0,1,89,1.10e+09
1,7,1,1,2,3,0,0,,,,,,0,1,1,1,13,10,0,0,8,807
10,8,1,0,37,30,1,3,,,,,,9,0,0,1,13,10,0,0,90,1.01e+09
8,5,1,1,21,26,0,3,,,,,,7,0,1,1,13,10,0,1,9,905
1,9,1,1,4,2,0,0,,,,,,0,0,1,0,13,10,1,0,10,1009
2,5,1,0,10,4,1,1,,,,,,2,0,0,1,13,10,0,1,39,3905
2,9,1,1,9,4,0,1,,,,,,0,0,0,0,13,10,0,1,89,1.11e+09
4,6,1,0,13,7,0,0,,,,,,3,0,0,1,13,10,1,1,25,2506
4,8,1,1,16,5,0,4,,,,,,3,0,0,0,13,10,0,0,49,4908
7,5,1,0,20,13,0,1,,,,,,3,0,0,1,13,10,1,0,25,2505
1,5,1,0,4,0,1,1,,,,,,1,0,1,0,13,10,1,0,24,2405
12,9,1,1,18,37,0,3,,,,,,7,1,1,0,13,10,1,0,19,1909
7,6,1,0,25,16,1,0,,,,,,4,1,1,1,13,10,1,0,48,4806
1,7,1,0,2,2,0,0,,,,,,0,0,1,1,13,10,0,0,22,2207
13,8,1,,48,16,2,3,7,1,0,1,2,9,0,0,0,13,10,0,1,89,1.11e+09
8,5,1,1,22,27,2,1,,,,,,3,1,0,1,13,10,0,0,36,3605
6,9,1,0,17,18,1,4,,,,,,6,0,1,1,13,10,0,0,9,909
4,9,1,1,14,10,0,4,,,,,,0,1,1,1,13,10,1,0,48,4809
12,5,1,1,2,58,1,0,,,,,,9,1,0,0,13,10,0,1,86,1.40e+09
4,7,1,1,12,11,0,0,,,,,,3,0,1,1,13,10,0,0,9,907
3,7,1,0,11,2,1,3,,,,,,1,0,1,0,13,10,0,0,42,4207
4,7,1,0,18,7,1,1,,,,,,4,0,0,0,13,10,0,0,89,1.11e+09
3,6,1,0,11,2,0,2,,,,,,1,0,1,0,13,10,0,0,42,4206
9,8,1,1,27,19,0,1,,,,,,9,1,1,1,13,10,1,1,26,2608
7,5,1,1,21,17,2,3,,,,,,8,1,0,1,13,10,0,0,94,6.05e+08
8,5,1,0,12,25,1,4,,,,,,4,1,1,0,13,10,1,0,19,1905
1,8,1,1,4,4,2,3,,,,,,2,0,0,1,13,10,1,1,44,4408
6,7,1,0,14,17,0,2,,,,,,3,1,1,0,13,10,0,0,32,3207
8,9,1,1,12,25,1,1,,,,,,5,1,1,0,13,10,1,0,19,1909
6,8,1,0,18,21,1,4,,,,,,3,1,1,1,13,10,0,1,4,408
8,5,1,1,24,21,2,4,,,,,,10,1,0,1,13,10,0,0,94,6.05e+08
13,9,1,,34,37,4,4,8,1,0,1,2,17,0,0,1,13,10,1,0,44,4409
3,7,1,1,9,7,2,2,,,,,,3,0,0,1,13,10,1,0,44,4407
12,8,1,1,40,39,0,1,,,,,,6,1,1,1,13,10,0,0,8,808
5,7,1,0,11,15,1,1,,,,,,3,1,1,0,13,10,0,0,32,3207
7,6,1,1,30,5,0,1,,,,,,4,0,1,0,13,10,1,1,24,2406
10,7,1,1,3,47,1,3,,,,,,10,1,1,0,13,10,0,1,30,3007
7,8,1,1,10,23,1,3,,,,,,5,1,0,0,13,10,1,1,33,3308
8,9,1,0,36,2,1,2,,,,,,7,0,1,0,13,10,0,0,42,4209
2,9,1,1,2,9,1,1,,,,,,2,1,0,0,13,10,0,0,86,1.41e+09
3,9,1,0,11,6,0,3,,,,,,1,0,0,0,13,10,1,0,41,4109
11,5,1,1,31,34,0,3,,,,,,4,1,1,0,13,10,1,1,45,4505
6,5,1,0,26,2,1,4,,,,,,5,0,1,0,13,10,0,1,15,1505
5,7,1,1,9,15,1,3,,,,,,4,1,1,0,13,10,1,0,19,1907
6,5,1,1,19,12,0,4,,,,,,3,0,0,1,13,10,1,0,25,2505
13,8,1,,34,37,3,2,6,1,1,1,3,15,0,0,1,13,10,1,1,44,4408
6,7,1,0,27,9,0,4,,,,,,5,0,0,0,13,10,0,0,89,1.11e+09
9,8,1,1,18,26,1,1,,,,,,6,1,1,0,13,10,0,0,32,3208
11,5,1,1,30,37,0,3,,,,,,4,1,0,1,13,10,0,0,36,3605
2,7,1,0,9,4,1,3,,,,,,2,0,0,0,13,10,0,0,89,1.11e+09
7,5,1,1,16,25,0,2,,,,,,3,1,0,0,13,10,0,1,47,4705
9,5,1,1,33,21,0,0,,,,,,6,1,1,1,13,10,1,1,48,4805
6,7,1,0,19,15,1,2,,,,,,5,0,0,1,13,10,1,0,44,4407
1,8,1,0,4,2,1,4,,,,,,1,1,1,1,13,10,1,1,48,4808
13,6,1,,31,39,0,2,5,0,1,1,2,7,0,1,1,13,10,1,0,20,2006
9,7,1,1,34,19,0,4,,,,,,5,0,0,0,13,10,1,0,41,4107
10,5,1,0,35,32,1,0,,,,,,6,0,0,1,13,10,1,1,40,4005
1,8,1,0,2,1,0,3,,,,,,0,0,0,1,13,10,1,1,25,2508
3,9,1,0,9,7,1,0,,,,,,3,0,0,1,13,10,1,0,25,2509
3,9,1,1,8,12,2,1,,,,,,2,1,1,1,13,10,0,0,4,409
8,6,1,0,24,27,0,2,,,,,,4,1,1,1,13,10,0,0,4,406
1,6,1,0,4,2,1,3,,,,,,1,1,1,1,13,10,1,0,48,4806
1,6,1,0,4,0,1,3,,,,,,1,0,1,0,13,10,0,0,42,4206
7,5,1,1,3,32,1,2,,,,,,4,1,1,0,13,10,0,0,30,3005
11,5,1,1,24,32,0,1,,,,,,3,1,1,0,13,10,0,0,32,3205
4,7,1,1,14,10,2,0,,,,,,2,1,1,1,13,10,1,1,48,4807
1,7,1,0,4,2,1,2,,,,,,1,0,0,0,13,10,1,0,41,4107
6,9,1,1,16,15,2,2,,,,,,3,1,0,1,13,10,1,0,92,8.09e+08
8,7,1,0,36,2,1,4,,,,,,8,0,1,0,13,10,0,1,15,1507
11,8,1,1,30,35,0,4,,,,,,6,0,1,1,13,10,0,0,9,908
13,6,1,,30,34,6,1,8,1,1,1,3,13,1,0,1,13,10,1,0,46,4606
1,5,1,0,2,1,1,1,,,,,,1,0,0,1,13,10,1,0,25,2505
3,6,1,0,3,8,0,3,,,,,,2,1,0,1,13,10,1,0,46,4606
1,8,1,0,4,0,1,4,,,,,,1,0,1,0,13,10,1,0,24,2408
6,8,1,0,26,2,1,3,,,,,,5,0,1,0,13,10,0,0,15,1508
1,5,1,1,4,3,0,1,,,,,,0,0,0,1,13,10,1,1,40,4005
1,8,1,1,0,2,2,2,,,,,,2,1,0,1,13,10,1,0,46,4608
10,5,1,1,26,32,2,1,,,,,,10,0,1,1,13,10,0,1,9,905
3,8,1,0,10,7,1,2,,,,,,3,1,1,1,13,10,1,1,48,4808
3,6,1,1,2,13,1,4,,,,,,3,1,0,0,13,10,0,1,86,1.41e+09
4,9,1,0,16,2,1,3,,,,,,3,0,1,0,13,10,0,0,42,4209
10,5,1,0,31,18,1,0,,,,,,5,0,0,1,13,10,1,0,25,2505
12,7,1,1,22,41,1,4,,,,,,5,1,0,0,13,10,0,0,47,4707
3,5,1,0,9,7,0,4,,,,,,1,0,0,1,13,10,1,0,25,2505
4,5,1,0,16,2,1,0,,,,,,3,0,1,0,13,10,0,1,42,4205
12,5,1,1,34,37,0,3,,,,,,10,0,0,1,13,10,1,0,44,4405
9,8,1,0,41,2,1,1,,,,,,8,0,1,0,13,10,0,0,15,1508
1,6,1,0,2,2,0,2,,,,,,0,0,1,1,13,10,0,0,22,2206
5,5,1,1,2,22,0,1,,,,,,2,1,1,0,13,10,0,0,30,3005
10,7,1,1,27,32,2,4,,,,,,9,0,1,1,13,10,1,1,20,2007
3,5,1,1,7,8,2,1,,,,,,4,1,0,1,13,10,1,0,92,8.05e+08
2,6,1,0,8,3,1,3,,,,,,2,0,0,0,13,10,0,1,49,4906
5,6,1,0,23,9,1,0,,,,,,3,0,0,1,13,10,0,0,39,3906
9,7,1,0,24,30,0,4,,,,,,6,1,0,1,13,10,0,0,36,3607
10,6,1,1,15,33,1,0,,,,,,6,1,0,0,13,10,1,0,33,3306
9,8,1,1,27,17,0,3,,,,,,6,0,0,1,13,10,1,1,25,2508
13,6,1,,35,30,3,0,9,1,0,0,1,12,1,0,1,13,10,1,0,92,8.06e+08
2,6,1,1,9,2,0,0,,,,,,1,0,1,0,13,10,0,0,42,4206
12,6,1,1,42,27,0,4,,,,,,9,0,0,0,13,10,1,1,41,4106
1,7,1,0,2,1,0,2,,,,,,0,0,0,1,13,10,1,0,25,2507
12,8,1,0,54,8,1,2,,,,,,8,0,1,0,13,10,1,0,24,2408
4,7,1,1,15,14,2,3,,,,,,3,0,0,1,13,10,1,0,40,4007
10,8,1,1,27,32,0,1,,,,,,10,0,1,1,13,10,1,0,20,2008
5,6,1,0,21,2,1,1,,,,,,4,0,1,0,13,10,0,1,15,1506
7,6,1,1,18,6,0,0,,,,,,2,0,0,0,13,8,1,1,21,2106
6,6,1,1,13,16,0,2,,,,,,3,1,0,0,13,10,1,1,43,4306
1,9,1,1,4,3,0,4,,,,,,0,0,0,1,13,10,1,0,40,4009
2,5,1,0,3,6,0,3,,,,,,0,1,1,0,13,10,0,0,32,3205
9,9,1,1,18,26,0,3,,,,,,4,1,1,0,13,10,0,1,32,3209
6,5,1,1,18,21,0,3,,,,,,5,1,1,1,13,10,0,1,4,405
8,8,1,0,38,10,1,3,,,,,,6,0,0,1,13,10,0,1,39,3908
10,6,1,0,16,22,0,1,,,,,,3,1,0,0,13,8,1,1,85,1.51e+09
7,6,1,1,2,33,1,2,,,,,,7,1,0,0,13,10,0,1,86,1.41e+09
